n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,11240.0200,777,202,46,401,659,885,597,344,157,967
10,11161.4800,777,202,46,401,659,885,597,344,157,177
10,11161.4800,777,202,46,401,659,885,597,344,157,177
10,11161.4800,777,202,46,401,659,885,597,344,157,177
10,11120.8900,777,202,46,401,659,261,597,344,157,31
10,11096.7100,777,202,46,401,659,885,597,344,157,346
10,11061.2200,777,202,46,401,659,885,597,344,157,301
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
10,11057.9800,885,777,202,46,401,31,659,597,344,157
