n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,11247.1300,777,967,46,401,659,597,344,507,157,849
10,11216.9200,741,777,46,401,333,659,597,344,507,157
10,11206.3300,741,777,46,401,659,597,344,507,157,202
10,11206.3300,741,777,46,401,659,597,344,507,157,202
10,11206.3300,741,777,46,401,659,597,344,507,157,202
10,11206.3300,741,777,46,401,659,597,344,507,157,202
10,11206.3300,741,777,46,401,659,597,344,507,157,202
10,11188.5700,777,202,46,944,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11187.4900,777,967,46,816,401,659,597,344,507,157
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11119.3900,741,777,46,401,659,597,344,507,157,849
10,11113.3300,967,777,46,816,401,697,597,344,507,157
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
10,11110.8700,401,344,46,816,157,597,659,777,507,202
