n_nodes,influence,n0,n1,n2,n3,n4
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
