n_nodes,influence,n0,n1,n2,n3,n4
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,696.2200,795,401,659,344,507
5,692.9500,46,401,659,155,507
5,692.9500,46,401,659,155,507
5,692.9500,46,401,659,155,507
5,692.9500,46,401,659,155,507
5,692.7000,795,401,46,659,507
5,692.7000,795,401,46,659,507
5,692.7000,795,401,46,659,507
5,692.7000,795,401,46,659,507
5,692.7000,795,401,46,659,507
5,692.7000,795,401,46,659,507
5,691.9200,664,401,659,507,795
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
5,691.7100,401,344,46,659,507
