n_nodes,influence,n0,n1,n2,n3,n4
5,695.3700,46,401,659,157,347
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,689.6500,347,46,401,659,344
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
5,684.7000,401,344,46,659,777
