n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,779.89,47.36,49.25
190,887,692,6,346,777.41,109.91,118.75
514,474,919,619,82,779.3,65.56,66.25
342,567,958,631,716,777.31,35.59,36.75
41,745,388,173,720,778.34,67.88,72.25
968,462,974,742,432,777.54,37.9,39.0
160,172,243,52,113,780.06,64.6,69.5
135,518,892,946,604,777.95,67.61,69.25
64,792,704,392,808,781.19,42.41,44.75
764,908,104,941,298,780.21,59.05,60.75
209,690,229,743,812,778.83,60.98,63.5
431,910,89,791,273,781.42,64.43,79.0
933,214,406,287,349,770.69,62.34,60.25
828,44,204,725,907,776.48,90.16,95.75
5,900,421,56,917,778.92,100.59,115.5
387,866,503,142,24,777.02,81.38,90.75
242,434,753,928,871,776.08,38.48,38.0
114,987,611,3,124,780.71,211.12,237.0
782,592,202,916,872,779.36,47.89,50.75
207,338,8,913,85,776.9,72.21,81.0
136,552,939,17,512,777.39,77.21,82.75
86,586,508,550,943,777.69,56.78,62.25
202,430,70,407,196,781.14,59.01,61.75
654,783,95,717,593,774.61,48.66,49.75
148,176,962,623,736,779.0,66.01,67.75
981,42,55,276,568,779.56,43.12,44.25
699,620,872,152,763,780.5,57.82,60.0
274,754,589,35,124,778.41,46.54,48.75
889,722,412,973,927,777.64,32.51,34.0
242,165,625,517,44,778.32,82.71,85.25
753,374,865,690,534,782.08,26.8,26.75
604,578,793,704,88,778.27,57.42,58.0
888,355,112,884,902,779.55,44.57,44.0
598,374,462,215,411,781.06,48.69,51.0
203,969,588,763,18,779.25,98.62,117.75
388,818,622,336,0,778.37,130.94,138.0
443,114,218,227,454,780.55,55.48,61.25
276,332,834,90,314,776.33,40.39,40.5
644,291,105,529,802,778.59,35.59,37.75
56,26,390,799,573,779.47,64.97,76.5
826,438,509,354,726,777.5,35.78,37.5
796,254,579,755,67,774.37,80.84,92.0
435,663,236,98,987,780.23,34.1,34.5
778,410,522,381,978,778.6,52.04,61.75
880,573,378,142,683,777.65,30.4,33.0
297,175,709,863,896,780.11,37.32,37.0
265,30,51,962,998,779.28,62.17,70.25
829,176,269,969,168,778.75,58.08,74.75
123,621,151,12,49,773.21,121.3,143.0
62,461,213,805,398,775.98,71.06,78.5
301,626,15,989,817,778.65,96.06,112.25
363,291,144,492,575,780.63,59.88,61.75
284,140,984,88,765,783.22,63.25,66.0
569,303,712,120,67,777.58,44.44,43.75
430,462,145,720,575,779.13,31.45,32.75
782,813,392,602,908,781.91,47.6,53.5
822,173,679,732,280,778.98,32.82,33.5
790,611,901,623,506,777.87,36.45,39.0
357,101,945,49,283,776.56,72.95,75.0
541,131,177,817,644,779.99,77.77,92.0
840,86,166,798,808,780.7,38.52,39.5
227,879,13,207,180,778.29,70.48,71.75
485,467,605,572,558,780.37,30.31,30.5
397,85,177,561,493,781.2,73.61,84.0
607,969,268,548,68,778.65,46.43,47.25
963,666,29,594,599,776.37,74.51,79.75
910,446,557,316,536,780.96,46.55,51.0
539,550,657,931,815,780.72,41.02,44.5
67,898,658,587,555,780.5,70.92,86.5
978,307,65,742,229,779.08,52.59,51.75
737,140,105,102,716,778.79,79.34,83.0
503,464,61,501,910,781.18,63.19,68.25
652,744,54,695,617,781.35,47.0,46.5
29,382,249,899,469,775.83,62.25,61.0
236,380,842,985,747,777.07,39.28,40.0
586,639,507,896,248,779.07,33.28,34.75
36,637,611,86,627,778.97,89.22,97.75
48,694,419,416,602,779.94,45.42,48.0
70,82,193,34,622,783.41,63.57,65.25
770,185,86,66,30,778.29,57.9,60.25
363,639,481,560,548,778.85,31.47,32.5
486,26,720,794,77,777.45,64.62,73.5
341,86,801,329,8,775.42,87.68,100.75
474,976,459,604,152,781.9,35.91,38.0
999,395,489,852,141,780.18,60.3,61.25
108,914,357,687,236,781.34,43.85,45.5
462,798,132,196,991,777.64,49.49,53.25
226,111,113,53,122,780.05,71.94,76.5
76,960,660,999,84,781.39,60.92,63.0
381,106,758,24,478,778.09,78.58,91.0
641,534,205,378,895,774.74,35.82,36.0
649,83,241,5,262,779.59,111.67,115.25
781,530,699,202,15,780.92,83.5,104.5
449,259,966,625,22,779.53,66.68,70.75
983,105,531,819,427,774.62,46.76,53.0
59,920,257,486,872,770.84,42.01,43.5
322,619,895,225,654,776.73,43.5,44.5
60,697,281,135,307,779.41,50.45,53.75
39,819,191,998,361,779.33,68.7,72.25
805,923,412,953,7,775.48,117.19,123.75
