n_nodes,influence,n0,n1,n2,n3,n4
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,42.6300,13,103,27,14,7
5,41.7500,7,13,14,27,95
5,41.7500,7,13,14,27,95
5,41.7500,7,13,14,27,95
5,41.7000,7,13,14,27,215
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,7,75,13,14,27
5,41.5400,7,75,13,14,27
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,7,75,13,14,27
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.5400,7,75,13,14,27
5,41.5400,13,75,27,14,7
5,41.5400,13,75,27,14,7
5,41.1300,7,423,13,14,27
5,40.8000,7,404,13,14,27
5,39.5600,7,13,14,68,118
