n_nodes,influence,n0,n1,n2,n3,n4
5,55.5700,5,8,9,22,102
5,53.3500,5,9,8,22,61
5,53.3500,5,9,8,22,61
5,53.3500,5,9,8,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
5,40.5800,5,9,84,22,61
