n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
483,621,211,1477,811,212.87,13.72,13.880000000000003
980,317,184,136,40,321.28,27.67,26.079999999999988
822,1125,1879,592,1639,161.46,12.55,13.719999999999995
1567,120,454,1065,1099,239.39,14.9,14.36
737,566,1596,353,1693,261.46,19.86,18.44
217,536,439,1931,1899,248.29,20.17,18.439999999999987
52,1697,1312,1652,533,251.42,15.56,15.64
1639,556,396,337,634,241.1,20.46,18.43999999999999
593,1284,1776,1498,1967,140.2,10.68,10.64
1750,1737,1802,762,177,243.24,22.72,23.079999999999973
1730,1240,691,1375,794,201.26,12.25,11.720000000000002
1036,509,364,506,969,237.09,16.33,17.440000000000005
573,182,1934,1914,1675,253.82,14.22,14.880000000000003
1772,1929,1121,1721,614,168.78,11.06,10.48
14,1861,597,1172,1443,321.27,32.42,32.43999999999999
1806,638,1736,1567,1041,225.78,15.8,14.559999999999995
399,847,867,1226,590,251.28,19.1,17.999999999999986
882,924,330,477,624,181.28,13.84,13.840000000000002
531,1664,1633,88,166,268.26,19.52,17.96
94,947,1282,574,1062,217.48,14.0,14.160000000000002
1094,1327,965,1435,702,184.74,11.2,11.600000000000001
297,1379,400,136,845,272.03,19.51,21.43999999999999
1870,415,1300,1295,903,218.42,13.87,14.679999999999996
565,376,728,892,1529,272.44,21.55,20.99999999999999
1205,656,1299,1143,406,199.29,16.06,16.439999999999987
1852,662,206,1719,126,292.94,18.6,19.32
1450,468,568,1567,1192,240.81,15.83,16.28
1260,1765,486,250,678,175.11,15.57,17.23999999999999
1914,363,595,940,52,267.57,19.63,19.64
87,731,1428,169,1834,271.24,16.77,17.24
1975,1955,585,1505,1382,220.81,13.08,13.88
1965,669,37,661,591,253.27,17.89,17.0
658,1978,313,1587,1335,210.78,18.12,17.83999999999999
840,1764,1931,1780,1270,195.3,12.04,11.480000000000002
1392,1675,159,600,1265,247.71,16.33,17.919999999999998
392,1831,909,598,279,236.2,16.7,17.15999999999999
512,781,1226,1969,325,203.38,15.34,14.840000000000003
678,1173,19,744,91,294.73,24.86,24.480000000000004
931,347,747,1605,1647,221.68,14.42,13.839999999999996
742,594,1170,198,899,293.89,21.41,23.51999999999999
424,868,1877,425,232,233.01,16.62,17.919999999999987
121,127,113,1509,345,279.95,21.61,21.240000000000002
1219,1386,1987,306,1242,201.28,12.73,13.080000000000002
83,1118,1004,1193,510,240.33,17.11,17.240000000000002
658,72,250,1709,1083,254.93,22.04,25.879999999999974
599,1584,838,1334,410,256.48,19.09,18.239999999999995
978,413,495,898,840,190.85,13.26,13.280000000000001
1007,75,448,862,908,195.31,16.38,17.79999999999999
509,1325,1821,876,1701,196.26,13.96,14.559999999999999
441,1021,384,64,75,243.28,17.74,16.560000000000002
520,518,496,1076,426,248.16,17.11,16.08
1581,474,854,1781,535,188.83,13.02,12.72
290,665,105,1824,1900,248.31,19.43,18.880000000000003
644,1157,239,1166,825,187.41,13.78,13.520000000000003
1971,1845,1337,1339,1783,133.11,15.07,13.879999999999988
1619,1469,1525,82,1012,234.46,14.54,15.2
793,190,880,431,1904,237.02,19.82,19.679999999999993
1789,1172,1842,1933,1893,186.59,13.36,12.319999999999997
338,689,606,1345,965,213.17,14.71,14.639999999999999
1637,1844,1315,645,1668,171.08,10.02,10.16
860,1081,440,1340,1641,239.85,16.49,15.439999999999998
1404,1640,549,693,1889,208.65,12.9,12.279999999999996
803,1958,1016,152,1758,228.32,15.02,15.439999999999998
1988,573,1969,1285,1368,164.91,10.96,10.48
391,91,808,1841,1268,239.25,14.59,15.520000000000001
261,1570,1983,551,1366,195.39,12.28,12.2
1753,123,1781,342,1408,250.8,18.78,19.08
1300,951,1165,967,1528,227.33,15.29,14.799999999999995
826,1899,799,447,1634,222.1,13.18,13.48
6,432,1888,321,26,361.89,49.92,49.59999999999997
1249,1794,527,237,810,234.05,16.01,15.64
1658,1576,1603,780,1797,178.91,16.0,15.039999999999988
455,1127,109,1799,1947,209.84,16.83,17.359999999999985
413,331,1375,1245,677,176.39,11.41,11.520000000000001
1676,1826,1151,1584,1606,149.72,10.07,9.88
965,1874,1078,900,54,260.41,17.49,18.72
161,70,1424,1217,231,267.84,16.44,17.16
1001,1148,1770,526,1245,161.44,11.18,10.280000000000001
1585,284,84,742,163,295.53,23.89,25.480000000000004
1572,1800,1071,1853,21,300.7,20.08,21.120000000000005
608,1715,710,1694,153,255.01,18.79,20.31999999999999
174,1965,1112,929,780,235.54,17.29,17.280000000000005
420,1612,637,795,478,227.52,21.71,19.99999999999999
1553,996,1752,1978,819,230.8,13.06,14.0
194,158,234,1875,1271,304.41,21.53,21.64
1635,1813,749,1049,888,201.47,11.7,12.399999999999997
851,1756,1456,1590,909,208.14,15.75,16.639999999999986
137,1287,1804,1926,401,207.05,15.12,14.92
1304,619,1904,1713,980,177.89,13.56,13.040000000000001
865,242,1635,1143,342,200.46,17.9,18.87999999999999
761,1790,333,361,1447,218.96,20.22,18.999999999999986
305,668,1012,1760,693,237.04,15.54,16.999999999999996
529,1109,1994,1851,9,327.58,39.16,40.15999999999998
1455,345,11,1327,638,313.77,30.75,33.39999999999999
247,1116,226,996,1610,267.13,18.9,18.16
1465,1230,991,1077,155,227.23,12.89,14.200000000000001
1066,502,842,1735,600,167.03,12.71,12.839999999999996
730,469,1570,369,1769,184.86,12.88,12.840000000000003
1283,3,1385,108,1248,354.59,77.12,79.32000000000008
1858,641,1114,1869,1861,166.79,10.18,10.28
