n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,7749.8200,515,597,241,786,535,731,157
7,7749.4000,515,206,250,597,535,731,157
7,7737.7900,165,271,250,597,535,731,157
7,7728.0700,515,206,241,786,535,731,157
7,7710.3700,515,402,241,786,597,535,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7709.0200,515,597,241,786,141,731,157
7,7699.1500,165,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7697.5300,515,900,250,597,535,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7696.3900,515,206,241,786,141,731,157
7,7685.8900,515,934,206,241,786,731,157
