n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,7701.7300,707,231,659,939,365,664,860
7,7701.7300,707,231,659,939,365,664,860
7,7701.7300,707,231,659,939,365,664,860
7,7701.7300,707,231,659,939,365,664,860
7,7564.1200,707,231,95,939,365,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7557.9400,707,741,658,939,398,664,860
7,7540.3300,707,231,343,939,365,664,860
7,7540.3300,707,231,343,939,365,664,860
7,7540.3300,707,231,343,939,365,664,860
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
7,7534.7200,231,520,939,365,664,860,707
