n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,7747.3000,515,104,250,401,507,936,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7731.6100,515,333,250,401,507,215,731
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
7,7695.0400,515,507,104,731,401,215,250
