n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,10673.5300,967,234,849,947,401,821,333,731,572,927
10,10673.5300,967,234,849,947,401,821,333,731,572,927
10,10628.4100,967,234,401,849,947,821,86,117,65,731
10,10616.2600,967,234,401,849,947,697,86,117,918,731
10,10616.2600,967,234,401,849,947,697,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10573.3600,967,234,849,947,401,821,86,117,918,731
10,10568.9500,967,234,401,849,947,821,86,117,823,731
10,10563.9700,967,234,401,849,947,377,86,117,918,731
10,10561.3600,967,234,401,849,333,821,86,117,918,731
10,10542.8500,967,234,333,401,849,945,821,731,572,927
10,10522.9000,967,234,849,947,401,821,86,117,468,918
10,10520.7100,967,849,947,468,821,86,117,731,981,927
10,10511.8300,731,821,234,432,967,849,947,117,468,927
10,10511.8300,731,821,234,432,967,849,947,117,468,927
10,10492.0300,967,234,865,947,468,821,86,117,918,731
10,10492.0300,967,234,865,947,468,821,86,117,918,731
10,10492.0300,967,234,865,947,468,821,86,117,918,731
10,10492.0300,967,234,865,947,468,821,86,117,918,731
10,10491.6400,967,234,401,849,947,821,86,376,918,731
10,10491.2500,967,432,849,947,468,821,33,731,990,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
10,10488.5800,731,821,990,432,967,849,947,117,468,927
