n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,10767.8200,608,321,896,902,809,46,944,658,344,281
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10755.7900,321,608,658,902,46,944,809,896,344,697
10,10752.6700,321,608,658,902,46,906,809,896,344,697
10,10752.6700,321,608,658,902,46,906,809,896,344,697
10,10752.6700,321,608,658,902,46,906,809,896,344,697
10,10752.6700,321,608,658,902,46,906,809,896,344,697
10,10713.7000,608,321,896,902,809,46,674,658,344,697
10,10711.2700,398,608,658,902,46,906,809,896,344,697
10,10711.2700,398,608,658,902,46,906,809,896,344,697
10,10711.2700,398,608,658,902,46,906,809,896,344,697
10,10711.2700,398,608,658,902,46,906,809,896,344,697
10,10711.2700,398,608,658,902,46,906,809,896,344,697
10,10707.0100,608,896,902,809,46,398,944,658,344,126
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
10,10704.7300,398,608,658,902,46,944,809,896,344,697
