n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
29,39,23,17,8,15.63,12.37,12.200000000000003
11,43,0,21,32,15.93,12.7,14.120000000000001
29,38,5,21,35,14.13,10.92,11.120000000000001
39,44,2,46,24,13.78,10.36,10.920000000000002
10,45,28,46,27,15.8,11.42,12.440000000000001
10,10,15,3,7,13.89,11.91,14.920000000000003
8,32,37,4,49,14.69,12.98,13.280000000000001
44,24,47,6,18,15.34,11.82,12.719999999999999
13,43,14,46,26,14.18,9.82,9.88
5,49,17,13,25,15.81,10.94,11.8
17,21,2,12,45,15.92,11.46,11.92
0,26,3,24,31,17.15,15.31,16.440000000000005
8,1,15,27,47,14.02,11.3,11.56
7,38,0,7,48,14.69,12.74,17.12
37,12,12,21,0,14.34,11.87,15.560000000000002
5,8,34,1,32,14.33,10.92,11.8
5,36,31,34,12,14.48,11.58,12.52
26,4,25,12,40,15.04,11.96,12.760000000000002
48,5,44,37,9,14.19,11.73,12.920000000000002
11,38,46,2,3,16.03,12.66,14.200000000000005
17,35,43,38,9,15.35,11.04,11.360000000000001
47,17,47,36,2,12.79,9.19,11.280000000000001
7,45,25,15,10,14.7,11.42,12.56
39,32,2,47,23,13.76,9.69,10.72
43,33,37,36,49,12.81,9.08,9.84
44,5,22,7,37,14.49,11.44,12.719999999999999
23,28,13,25,12,13.5,9.67,10.879999999999999
36,47,1,24,38,14.09,9.82,9.88
21,0,27,7,13,16.4,13.95,14.120000000000003
14,28,17,20,5,14.77,12.4,13.200000000000001
19,40,18,6,33,15.01,11.88,12.64
3,1,24,49,35,14.94,12.27,13.200000000000003
27,31,22,45,49,14.2,9.27,9.72
15,36,47,4,27,16.07,13.1,13.880000000000003
41,14,6,48,25,13.25,10.52,11.280000000000001
32,23,35,23,8,12.86,8.15,11.68
42,18,10,44,16,15.24,11.83,12.72
1,3,11,16,10,15.69,12.69,13.680000000000001
7,38,9,0,3,17.24,15.63,17.0
3,28,13,24,18,15.96,13.68,14.88
39,0,22,18,9,16.53,13.98,15.280000000000001
30,35,17,8,5,14.72,11.27,12.520000000000001
47,35,18,44,7,14.79,10.59,11.32
4,26,28,9,45,16.92,13.5,15.88
35,48,24,37,10,13.18,9.81,10.12
42,45,17,49,38,13.41,11.05,10.64
38,31,22,6,3,16.83,14.1,16.400000000000002
17,33,8,11,40,14.93,11.07,12.160000000000002
5,10,49,14,0,16.05,14.18,15.640000000000004
12,11,30,29,37,14.06,10.33,11.36
35,34,24,5,11,13.6,11.34,11.600000000000001
35,30,37,16,34,13.06,8.41,9.0
4,41,1,37,37,13.04,10.68,12.840000000000002
27,34,19,33,33,12.13,8.82,11.880000000000003
34,41,4,41,36,13.95,10.08,12.720000000000002
34,19,4,46,14,15.92,12.79,13.64
46,8,6,6,44,14.28,10.48,15.559999999999997
31,29,3,31,40,14.79,11.75,14.280000000000003
46,3,43,38,1,16.27,13.34,14.440000000000003
23,15,29,14,23,13.01,8.96,11.4
46,36,39,31,15,13.98,9.37,10.24
2,39,38,5,39,13.87,10.14,12.040000000000001
3,43,26,26,37,14.0,11.96,14.720000000000002
4,5,12,2,38,16.78,13.91,15.800000000000002
48,11,5,4,1,15.57,12.15,13.880000000000003
22,39,30,35,34,13.06,9.05,9.36
30,1,45,49,4,14.65,12.74,13.520000000000003
21,5,20,0,29,16.0,12.67,13.920000000000002
28,37,9,24,30,14.16,10.67,11.48
8,6,22,42,14,14.98,11.05,12.0
28,49,8,12,14,15.65,12.46,13.520000000000001
6,7,3,7,4,16.23,14.68,17.560000000000002
41,5,23,6,47,16.11,11.24,12.52
1,29,40,33,12,13.92,10.41,10.92
23,40,5,15,0,14.35,12.13,13.240000000000002
16,48,33,43,12,15.23,10.07,11.2
0,28,16,39,1,14.84,11.56,12.520000000000001
6,33,26,3,16,15.3,14.42,15.160000000000002
30,20,38,14,40,12.29,9.67,10.52
3,43,17,8,19,15.28,13.98,15.120000000000003
2,11,22,25,0,15.92,12.09,13.960000000000003
19,6,1,20,28,15.53,12.07,13.12
15,26,38,20,31,14.17,10.48,11.280000000000001
36,22,25,27,13,13.92,9.92,10.879999999999999
5,17,19,29,29,13.41,9.64,12.160000000000004
39,36,29,28,24,13.4,10.48,10.72
11,21,25,3,20,16.18,12.75,14.120000000000001
5,10,20,34,1,15.11,11.99,13.280000000000003
12,13,45,23,42,13.15,10.13,10.36
8,40,5,21,28,15.05,10.85,12.520000000000001
38,38,48,42,46,11.02,7.45,10.280000000000001
24,13,44,34,49,13.97,10.03,11.080000000000002
21,4,1,42,35,14.95,11.93,12.000000000000004
26,30,14,46,20,15.51,10.44,11.040000000000001
48,32,32,6,29,13.02,9.45,11.96
45,0,18,34,13,14.82,11.93,12.96
4,14,0,20,2,16.63,13.95,16.040000000000003
5,9,21,10,44,16.44,13.19,14.56
6,32,25,41,25,13.75,9.09,11.559999999999999
24,37,32,8,32,13.6,9.13,11.36
