n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,32.9894,332,366,177,242,241,659,468,149,155,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8728,242,332,366,177,241,659,468,149,535,474
10,32.8043,186,332,366,177,242,241,659,468,535,69
10,32.7482,242,332,366,177,241,659,468,474,186,535
10,32.7482,242,332,366,177,241,659,468,474,186,535
10,32.7482,242,332,366,177,241,659,468,474,186,535
10,32.7482,242,332,366,177,241,659,468,474,186,535
10,32.7401,186,332,366,177,241,659,468,149,535,735
10,32.7401,186,332,366,177,241,659,468,149,535,735
10,32.7401,186,332,366,177,241,659,468,149,535,735
10,32.7401,332,366,177,241,659,468,149,535,186,735
10,32.7401,186,332,366,177,241,659,468,149,535,735
10,32.7401,332,366,177,241,659,468,149,535,186,735
10,32.7326,186,93,366,177,241,659,468,149,535,474
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,659,332,366,241,177,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
10,32.7223,332,366,177,241,659,468,149,474,186,535
