n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7952,867,394,606,707,430,365,346,149,317,504
10,32.7578,867,707,394,12,365,149,504,346,317,967
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.7440,867,707,160,394,12,365,430,149,317,504
10,32.6684,867,394,606,707,12,365,430,149,317,504
10,32.6469,160,867,707,394,12,261,149,504,346,317
10,32.6314,867,394,707,481,12,365,149,346,317,664
10,32.6304,867,707,160,394,12,365,149,346,317,664
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6301,867,394,606,707,430,365,346,149,317,101
10,32.6131,867,707,160,394,12,365,149,504,936,317
10,32.5973,867,707,160,394,12,365,430,149,317,101
10,32.5973,867,707,160,394,12,365,430,149,317,101
10,32.5858,867,707,160,394,12,365,430,504,936,317
10,32.5858,867,707,160,394,12,365,430,504,936,317
10,32.5858,867,707,160,394,12,365,430,504,936,317
10,32.5850,867,707,160,394,12,365,430,504,936,664
10,32.5841,160,867,707,946,394,12,365,430,504,317
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5778,867,707,160,394,12,365,430,911,317,664
10,32.5505,867,707,160,394,12,365,346,149,317,504
10,32.5505,867,707,160,394,12,365,346,149,317,504
10,32.5505,867,707,160,394,12,365,346,149,317,504
10,32.5505,867,707,160,394,12,365,346,149,317,504
10,32.5432,867,394,606,707,12,365,346,149,317,664
10,32.5432,867,394,606,707,12,365,346,149,317,664
