n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
116,189,492,192,64,65.06,16.75,18.039999999999996
98,360,22,43,70,70.83,16.54,17.520000000000007
126,415,259,107,205,63.03,12.84,13.520000000000003
328,15,235,249,232,54.16,15.44,15.919999999999998
199,253,293,98,459,56.86,11.97,12.360000000000001
425,206,45,248,119,61.99,15.97,16.240000000000002
388,10,358,136,266,73.14,18.91,19.16
208,242,461,466,194,52.26,11.58,11.719999999999999
371,58,339,132,49,67.92,18.22,19.79999999999999
416,32,197,317,424,72.87,16.92,16.68
193,55,338,29,173,68.01,15.06,15.240000000000004
120,353,44,254,462,66.32,18.22,18.599999999999998
332,264,461,106,297,42.62,9.74,9.84
413,72,310,32,276,63.9,14.9,14.519999999999998
484,19,250,359,99,58.22,16.67,16.840000000000003
75,484,440,296,233,54.71,10.51,11.120000000000001
373,299,451,227,146,58.47,13.22,13.039999999999997
285,182,437,449,218,60.96,11.4,11.88
69,81,391,307,49,72.79,19.27,19.32
272,353,160,359,182,64.0,13.37,13.64
486,329,431,253,257,53.3,13.73,13.599999999999996
319,101,158,76,182,60.25,13.04,13.520000000000001
270,145,261,336,36,60.31,15.54,14.920000000000003
413,462,438,259,467,45.94,9.86,10.08
359,279,112,176,124,61.97,14.52,14.559999999999997
464,6,151,175,112,86.81,24.7,25.160000000000007
136,17,216,130,192,60.76,17.44,18.959999999999997
152,427,361,456,213,55.67,12.74,12.48
89,336,202,59,85,70.56,16.04,16.279999999999998
477,339,436,499,13,70.59,16.63,16.28
103,498,392,82,153,66.01,16.95,16.759999999999998
59,6,407,391,194,81.82,25.26,24.720000000000006
175,428,87,291,223,52.64,12.54,12.680000000000003
463,118,71,209,288,68.97,18.07,17.24
228,208,213,41,301,64.29,16.97,15.24
35,147,367,48,17,71.78,18.27,20.359999999999996
43,339,54,391,266,58.73,15.35,15.600000000000003
269,184,78,413,479,60.28,13.72,14.2
258,249,362,76,309,54.52,10.52,11.440000000000003
32,97,8,467,71,82.66,23.15,22.960000000000008
174,197,337,293,61,55.46,11.62,12.08
380,153,179,166,494,64.69,11.19,12.48
187,1,330,427,255,60.3,12.59,12.4
107,31,448,316,16,59.81,13.99,14.88
452,494,444,388,413,43.1,10.45,11.120000000000001
418,296,88,91,172,54.11,14.73,14.359999999999996
496,220,226,61,42,56.59,13.11,12.440000000000001
102,309,114,254,415,72.11,14.63,16.439999999999994
242,404,79,195,62,71.24,16.0,16.71999999999999
55,297,369,231,331,47.73,11.69,11.72
64,368,225,263,371,63.17,15.0,14.72
46,366,475,241,288,52.17,13.22,13.000000000000004
201,418,184,233,115,57.53,11.53,12.199999999999996
26,101,25,228,57,64.66,16.59,17.680000000000003
55,108,371,2,362,62.68,16.83,16.919999999999998
307,313,464,11,335,71.34,16.23,17.6
186,424,221,270,47,61.47,16.7,15.120000000000001
495,383,386,307,257,45.06,11.33,10.6
419,361,291,102,256,63.6,14.64,14.279999999999998
117,165,269,196,380,59.08,14.52,15.04
266,331,100,3,148,89.15,36.83,37.72
313,151,465,40,380,64.75,14.08,14.280000000000001
164,474,464,206,114,45.8,10.88,11.280000000000001
323,151,40,280,214,70.62,18.36,19.439999999999994
381,189,413,482,379,57.18,15.47,14.639999999999999
435,164,264,154,320,60.61,11.55,12.12
425,490,182,401,458,50.26,12.66,13.119999999999997
151,333,433,55,100,66.91,14.34,13.720000000000002
248,189,193,490,299,43.61,10.28,10.8
433,470,159,105,148,49.93,13.82,13.040000000000003
203,313,196,431,470,64.7,13.26,13.239999999999997
350,268,479,353,372,52.19,12.35,12.600000000000001
182,420,346,309,299,62.15,12.37,11.919999999999998
185,344,218,100,250,57.69,11.43,11.879999999999999
421,270,259,429,41,56.43,15.31,14.719999999999999
137,83,35,255,375,59.47,13.95,14.680000000000001
443,138,214,399,59,67.96,16.62,17.4
319,424,422,140,149,50.22,11.83,11.72
140,411,422,258,137,58.07,12.33,12.080000000000002
141,454,323,210,125,72.94,16.21,18.319999999999997
185,125,494,126,404,67.01,15.84,15.319999999999999
258,382,234,127,119,58.63,12.67,12.040000000000001
416,415,305,268,424,50.37,11.74,11.280000000000001
100,188,254,399,54,77.68,15.73,16.36
406,57,198,43,335,63.34,15.98,15.480000000000002
87,399,290,218,471,64.16,13.51,13.600000000000003
23,402,465,70,11,77.54,21.79,21.560000000000002
312,97,350,135,44,68.6,16.16,18.12
48,236,235,444,342,61.11,13.52,13.8
463,144,473,289,47,73.43,15.97,15.520000000000003
64,310,183,442,334,54.94,14.73,15.479999999999999
33,163,404,19,427,81.8,22.89,22.879999999999995
470,42,439,70,334,51.51,12.2,12.120000000000003
411,187,424,38,417,56.92,12.67,12.360000000000001
118,371,18,307,404,75.79,20.05,21.07999999999999
163,113,151,380,183,72.13,17.14,16.359999999999996
495,167,33,266,460,65.98,14.53,15.239999999999998
58,469,369,312,178,53.24,13.32,13.919999999999998
222,81,80,130,457,71.04,14.85,15.439999999999998
199,76,220,372,400,55.49,11.56,11.48
