n_nodes,influence,n0,n1,n2,n3,n4
5,272.1200,36,6,8,9,58
5,272.1200,36,6,8,9,58
5,272.1200,36,6,8,9,58
5,272.1200,36,6,8,9,58
5,272.1200,36,6,8,9,58
5,272.1200,36,6,8,9,58
5,253.0100,20,6,8,58,412
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,238.8200,36,6,412,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.6500,36,6,241,8,58
5,234.1100,77,6,8,178,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
5,231.2900,36,6,178,8,58
