n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,393.55,26.29,27.32000000000002
780,267,37,0,149,428.77,65.24,69.85999999999999
678,600,481,988,777,388.42,20.17,20.630000000000003
752,382,327,788,22,424.78,25.42,27.530000000000005
279,500,821,202,747,400.53,28.75,28.550000000000015
893,423,932,551,552,378.34,13.37,13.459999999999999
698,96,197,576,566,426.2,30.46,30.080000000000016
716,824,746,271,678,409.88,22.75,23.180000000000003
822,624,702,90,864,391.16,23.97,23.960000000000004
434,343,95,370,819,392.78,29.87,26.66000000000001
419,824,256,455,716,397.04,22.18,23.600000000000005
96,773,201,717,650,406.72,32.96,35.36000000000003
815,298,99,974,46,420.96,28.87,28.19
602,924,205,847,671,377.27,14.7,15.049999999999999
934,369,498,955,852,369.23,21.51,21.290000000000006
931,198,527,589,660,387.59,22.13,21.950000000000003
993,714,913,824,515,408.63,15.83,16.34
999,938,29,648,370,405.33,22.81,23.600000000000005
250,616,440,311,365,416.43,24.36,25.400000000000002
603,122,91,512,901,367.65,19.51,20.57
694,537,203,119,622,404.27,22.94,22.490000000000006
678,274,319,736,200,416.59,32.09,31.610000000000014
388,495,228,141,611,402.88,21.68,21.169999999999998
214,854,886,897,714,406.3,33.72,34.64000000000003
534,12,193,796,173,424.27,44.18,44.51000000000002
17,663,340,571,926,417.86,29.91,31.880000000000013
687,635,633,313,383,376.56,14.74,15.259999999999998
386,540,398,296,129,428.06,23.5,25.190000000000005
695,500,55,189,433,403.61,18.27,19.279999999999994
608,764,407,98,451,409.8,36.02,37.28000000000003
251,825,91,913,617,365.83,18.95,17.36
686,891,910,456,457,361.05,18.13,21.140000000000015
802,851,389,815,78,361.36,17.25,16.729999999999997
529,436,482,310,722,404.39,26.71,27.230000000000015
836,418,963,87,196,395.9,29.35,28.250000000000014
764,696,272,462,499,365.64,15.5,16.25
739,802,988,176,18,430.44,36.59,39.530000000000015
22,550,126,257,603,429.09,34.55,35.54
821,369,192,262,514,422.79,34.34,38.03000000000003
462,337,949,529,260,415.22,21.13,21.2
420,949,900,431,626,367.79,25.51,26.81000000000002
497,274,616,486,672,383.7,18.5,18.050000000000004
490,503,145,738,386,409.73,29.14,34.04000000000003
508,313,649,824,478,401.5,25.07,25.400000000000013
331,375,675,166,994,382.77,15.33,15.139999999999999
935,945,634,385,711,395.74,24.8,25.100000000000012
617,272,327,661,407,403.85,21.5,21.23
998,499,746,812,161,402.31,13.97,14.930000000000001
959,847,297,573,6,420.71,62.45,61.64000000000002
638,460,987,58,186,429.04,34.45,33.47000000000002
30,624,792,583,114,419.81,30.27,29.780000000000005
698,735,379,370,960,391.04,18.4,18.709999999999997
509,873,603,63,941,394.01,24.05,24.11
197,158,970,275,628,412.7,24.56,23.990000000000006
15,432,825,801,819,432.72,37.2,39.77000000000002
833,537,503,77,480,409.92,34.95,37.700000000000024
237,102,379,370,985,400.79,29.43,27.800000000000015
148,697,640,249,621,379.29,24.46,24.230000000000004
325,147,38,643,684,426.23,35.25,37.91000000000001
99,731,107,46,661,418.62,30.47,32.300000000000004
489,473,741,921,70,410.13,22.96,22.910000000000004
644,31,718,564,130,397.54,19.83,20.63
631,852,946,85,164,407.21,26.54,26.27
632,646,933,271,929,402.0,19.76,19.759999999999998
858,914,669,462,511,346.99,10.89,10.969999999999999
710,20,810,652,140,431.12,36.01,39.530000000000015
837,966,193,930,956,403.31,31.19,30.080000000000016
451,490,797,450,457,377.3,30.05,31.61000000000003
571,283,488,729,593,405.34,16.8,16.849999999999998
65,851,819,298,372,411.99,24.54,23.78
292,368,962,34,85,419.97,21.6,24.11
514,878,282,286,280,387.45,33.93,37.52000000000004
989,484,441,454,944,408.01,25.79,29.780000000000015
380,32,730,87,255,422.37,27.94,29.87
835,619,653,244,548,392.75,19.72,19.159999999999997
763,33,756,177,344,421.29,43.52,51.47000000000005
379,32,53,974,757,426.01,26.7,27.62
783,769,972,214,717,403.77,29.32,32.12000000000002
443,351,906,79,161,417.45,28.37,27.199999999999996
749,692,116,409,560,393.05,27.12,26.180000000000003
138,475,760,506,654,371.02,17.04,17.419999999999998
76,131,75,358,532,423.83,31.72,31.280000000000012
31,190,538,725,153,405.55,33.56,33.500000000000014
188,288,756,154,519,387.85,17.61,17.419999999999998
582,870,397,815,228,395.12,18.69,18.44
967,226,712,577,732,378.15,14.12,14.3
932,128,429,707,167,416.97,24.23,23.240000000000002
775,324,246,574,586,397.07,23.46,21.08
4,805,824,582,395,427.27,59.86,59.39000000000002
192,778,333,875,390,404.22,26.96,27.470000000000013
538,451,9,407,865,431.73,59.51,68.84000000000005
543,564,870,677,139,378.38,21.1,22.790000000000017
733,239,660,556,824,393.07,15.77,16.309999999999995
760,381,278,682,189,412.97,22.41,22.280000000000005
995,152,168,706,640,409.65,27.79,28.46000000000002
137,393,76,62,12,430.93,51.43,57.530000000000044
40,483,777,60,117,424.7,30.86,29.63
666,728,553,102,689,404.1,29.4,32.69000000000002
376,609,32,61,555,428.84,31.5,33.260000000000005
230,805,416,230,781,364.69,15.35,22.28
