n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,126.91,13.01,13.88
190,887,692,6,346,167.93,30.21,30.159999999999997
514,474,919,619,82,114.5,16.61,16.83999999999999
342,567,958,631,716,94.9,11.53,11.760000000000002
41,745,388,173,720,126.22,18.12,18.759999999999994
968,462,974,742,432,87.29,11.58,12.000000000000002
160,172,243,52,113,151.13,18.04,18.56
135,518,892,946,604,118.11,16.7,16.959999999999994
64,792,704,392,808,101.34,13.87,13.160000000000002
764,908,104,941,298,110.04,15.29,15.839999999999993
209,690,229,743,812,107.57,16.63,16.519999999999992
431,910,89,791,273,113.46,17.96,18.51999999999999
933,214,406,287,349,99.05,14.54,16.119999999999994
828,44,204,725,907,151.05,22.07,22.87999999999999
5,900,421,56,917,147.15,25.84,26.399999999999995
387,866,503,142,24,115.38,21.57,22.319999999999993
242,434,753,928,871,95.55,12.13,11.84
114,987,611,3,124,178.28,56.4,56.400000000000055
782,592,202,916,872,101.32,14.69,14.48
207,338,8,913,85,136.84,20.42,20.640000000000004
136,552,939,17,512,122.57,22.15,20.319999999999997
86,586,508,550,943,95.62,16.07,15.839999999999993
202,430,70,407,196,125.38,16.4,17.080000000000002
654,783,95,717,593,112.41,13.58,13.600000000000001
148,176,962,623,736,111.77,17.11,16.359999999999992
981,42,55,276,568,100.98,13.01,12.96
699,620,872,152,763,109.34,16.35,15.719999999999995
274,754,589,35,124,133.57,14.39,14.280000000000005
889,722,412,973,927,94.59,11.54,10.840000000000002
242,165,625,517,44,136.0,22.67,21.559999999999988
753,374,865,690,534,61.79,9.56,9.8
604,578,793,704,88,118.75,16.04,15.760000000000003
888,355,112,884,902,108.49,14.04,13.280000000000003
598,374,462,215,411,122.78,14.99,15.240000000000002
203,969,588,763,18,166.03,26.68,28.199999999999985
388,818,622,336,0,158.3,30.76,32.27999999999999
443,114,218,227,454,138.82,15.94,16.160000000000004
276,332,834,90,314,99.51,12.34,13.080000000000002
644,291,105,529,802,94.23,11.55,12.04
56,26,390,799,573,163.04,17.3,19.200000000000003
826,438,509,354,726,68.07,12.09,12.120000000000001
796,254,579,755,67,118.77,20.47,21.559999999999988
435,663,236,98,987,96.79,12.2,12.120000000000001
778,410,522,381,978,115.77,15.24,15.879999999999999
880,573,378,142,683,97.98,11.34,10.92
297,175,709,863,896,99.37,12.63,12.16
265,30,51,962,998,127.25,17.53,18.560000000000002
829,176,269,969,168,82.76,17.12,17.839999999999986
123,621,151,12,49,155.5,32.11,33.55999999999999
62,461,213,805,398,127.61,18.86,19.039999999999992
301,626,15,989,817,122.83,23.46,24.799999999999983
363,291,144,492,575,106.51,15.32,16.11999999999999
284,140,984,88,765,125.23,17.52,17.400000000000006
569,303,712,120,67,119.37,14.15,13.360000000000003
430,462,145,720,575,110.38,11.6,11.0
782,813,392,602,908,118.81,13.52,14.079999999999995
822,173,679,732,280,99.32,11.69,11.24
790,611,901,623,506,100.38,12.47,12.120000000000001
357,101,945,49,283,119.71,19.54,19.439999999999998
541,131,177,817,644,129.17,18.46,20.839999999999982
840,86,166,798,808,106.33,12.16,12.080000000000002
227,879,13,207,180,147.42,20.43,20.000000000000004
485,467,605,572,558,82.34,9.94,10.28
397,85,177,561,493,144.91,20.78,19.919999999999995
607,969,268,548,68,109.88,13.94,13.8
963,666,29,594,599,127.28,17.93,18.759999999999998
910,446,557,316,536,96.57,14.2,13.919999999999993
539,550,657,931,815,115.49,13.22,12.640000000000002
67,898,658,587,555,106.49,20.57,20.079999999999984
978,307,65,742,229,128.22,14.0,14.640000000000002
737,140,105,102,716,130.59,18.96,19.759999999999994
503,464,61,501,910,120.1,17.07,16.91999999999999
652,744,54,695,617,110.19,14.13,14.520000000000001
29,382,249,899,469,126.41,17.13,16.0
236,380,842,985,747,112.28,12.48,12.520000000000003
586,639,507,896,248,99.76,11.71,11.44
36,637,611,86,627,144.86,23.11,23.679999999999996
48,694,419,416,602,118.0,14.03,13.920000000000002
70,82,193,34,622,122.43,16.39,16.8
770,185,86,66,30,122.56,15.69,16.6
363,639,481,560,548,91.88,10.64,11.2
486,26,720,794,77,117.72,17.71,18.72
341,86,801,329,8,152.27,23.42,24.640000000000004
474,976,459,604,152,98.71,11.25,11.720000000000002
999,395,489,852,141,113.44,16.47,16.16
108,914,357,687,236,104.64,13.68,14.479999999999999
462,798,132,196,991,92.06,15.63,14.639999999999995
226,111,113,53,122,149.84,20.81,19.919999999999995
76,960,660,999,84,127.45,17.93,18.120000000000005
381,106,758,24,478,149.78,21.53,22.48
641,534,205,378,895,87.25,10.27,11.400000000000002
649,83,241,5,262,141.59,25.29,26.95999999999999
781,530,699,202,15,137.5,22.71,24.51999999999999
449,259,966,625,22,139.48,16.71,18.040000000000003
983,105,531,819,427,113.83,13.87,14.360000000000003
59,920,257,486,872,103.34,14.13,13.32
322,619,895,225,654,108.69,12.74,13.12
60,697,281,135,307,105.51,16.15,15.32
39,819,191,998,361,120.93,19.32,19.479999999999997
805,923,412,953,7,159.53,26.54,29.63999999999999
