n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,875.91,104.18,134.84000000000012
707,965,861,757,667,877.85,31.15,31.879999999999995
944,542,29,860,476,877.57,57.31,59.36000000000001
794,965,255,664,53,876.21,65.37,65.23999999999998
922,160,115,380,480,877.29,51.96,53.719999999999985
889,252,389,556,104,875.84,60.34,60.92
587,255,13,748,221,874.76,135.21,171.6800000000001
417,286,186,938,888,877.03,62.99,66.68000000000002
784,398,163,780,816,878.29,57.24,56.599999999999994
73,142,632,632,455,879.07,89.52,112.16000000000004
129,135,1,995,892,876.86,95.4,104.24000000000004
5,214,792,220,983,877.02,143.67,176.36000000000016
169,893,170,296,321,878.07,67.46,68.48
984,203,552,897,694,876.07,31.77,32.959999999999994
640,209,186,963,991,876.05,92.08,103.28000000000004
707,201,989,988,915,876.11,75.1,76.76000000000005
392,305,22,369,424,879.2,72.04,79.52
169,958,149,270,66,876.37,54.46,61.39999999999998
339,308,837,617,600,877.35,63.18,74.12000000000002
3,610,694,724,346,879.12,254.64,298.75999999999993
67,317,363,838,313,873.67,117.95,123.80000000000007
492,713,323,189,492,872.97,73.83,138.08000000000015
483,721,180,58,262,876.52,98.27,99.92000000000004
998,961,23,972,767,876.55,85.05,93.56000000000003
366,865,413,18,562,875.91,117.34,123.20000000000006
806,428,374,385,592,877.3,46.73,49.639999999999986
861,9,463,47,724,878.33,169.42,189.08000000000004
185,638,978,977,201,875.11,44.64,48.92
121,773,251,951,839,875.32,54.08,61.039999999999985
964,473,352,524,363,876.11,67.08,69.32000000000001
914,537,256,794,473,875.38,59.96,74.48000000000002
110,603,766,799,816,878.63,40.24,41.72
376,880,302,37,443,876.16,66.15,70.75999999999999
968,93,213,348,525,876.06,80.18,82.88000000000004
625,371,940,151,348,878.41,47.62,52.03999999999999
282,946,719,558,94,876.96,82.32,82.28000000000004
319,702,324,313,181,874.67,71.73,83.48
817,80,641,152,738,876.29,116.75,122.00000000000009
705,316,495,165,737,874.36,43.84,44.12
49,82,615,546,945,877.15,108.1,111.92000000000006
415,32,243,758,608,877.8,124.83,149.00000000000009
352,846,256,466,666,877.25,78.64,87.56000000000002
431,149,57,938,653,876.11,92.0,93.80000000000004
33,820,505,342,858,876.68,84.78,94.04000000000006
212,133,749,577,972,876.98,115.09,124.52000000000008
135,645,918,806,423,875.43,65.63,67.87999999999998
109,172,444,381,152,876.08,112.31,140.60000000000008
60,865,430,301,144,875.51,55.1,61.75999999999999
464,944,635,872,173,875.99,40.87,42.31999999999999
999,534,464,983,499,876.32,23.25,23.240000000000002
705,747,325,490,280,878.65,46.69,51.55999999999999
298,481,413,923,150,877.01,50.04,54.319999999999986
115,386,841,544,982,875.18,49.42,48.199999999999996
183,642,959,511,888,877.83,84.8,108.80000000000011
346,184,91,503,278,877.74,87.86,91.40000000000005
527,800,561,888,514,877.38,75.22,82.28000000000006
369,64,804,814,793,875.85,78.78,88.16
364,711,601,679,35,875.73,71.43,75.07999999999998
777,313,372,572,721,873.82,43.55,43.639999999999986
684,287,855,497,271,877.1,46.46,50.83999999999999
788,707,733,300,979,876.65,52.7,53.360000000000014
968,348,665,182,594,874.83,87.49,94.04000000000006
872,11,485,560,792,876.47,95.24,105.08000000000004
256,333,687,280,474,878.18,59.49,64.16
295,836,512,662,689,876.84,79.44,81.2
816,365,356,280,659,877.16,49.69,52.64
353,755,960,848,418,877.65,93.26,116.12000000000012
358,944,863,176,890,878.65,42.63,43.39999999999999
887,704,460,999,373,876.81,39.63,40.16
979,342,530,145,542,876.27,95.84,103.16000000000005
170,203,856,370,959,879.19,86.19,95.60000000000005
874,488,289,708,80,877.84,95.27,108.68000000000006
736,686,747,426,175,876.74,84.96,85.40000000000006
631,799,958,594,528,875.54,76.62,76.40000000000003
681,958,430,309,638,876.51,50.86,58.64000000000001
566,793,887,652,277,876.33,76.59,78.56
737,28,200,163,600,875.38,124.03,133.88000000000005
451,639,665,185,224,877.06,83.73,88.16000000000005
777,702,184,646,735,876.74,50.56,53.11999999999999
42,482,231,169,55,875.14,105.81,109.52000000000004
913,136,113,324,991,875.68,49.83,53.95999999999998
185,494,198,561,36,876.76,96.29,108.19999999999999
425,476,359,389,678,877.45,75.33,81.20000000000006
626,73,604,209,243,876.97,120.96,151.52000000000012
735,924,382,0,358,877.4,179.38,208.39999999999998
415,974,285,876,419,878.84,44.18,47.11999999999999
887,117,705,851,560,876.51,49.16,50.72
382,987,36,563,628,874.47,77.6,81.08
308,97,302,558,524,875.6,66.6,80.84000000000003
347,973,594,300,981,877.08,79.16,83.60000000000004
360,838,132,429,419,876.84,83.28,82.28000000000006
832,577,657,551,378,877.3,35.03,36.19999999999999
478,145,160,610,391,876.36,65.4,68.96000000000001
577,488,980,203,991,876.64,35.22,35.599999999999994
136,623,93,359,840,878.51,94.11,107.24000000000004
914,677,0,391,110,876.75,194.6,206.72000000000003
333,579,938,629,552,877.97,52.87,57.68000000000001
144,333,644,897,912,876.25,38.94,41.599999999999994
577,384,439,442,231,876.75,58.7,60.08
505,298,491,995,725,878.1,38.88,39.559999999999995
