n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,13.33,9.31,9.519999999999998
490,158,92,68,20,18.67,11.29,11.690000000000001
411,562,939,296,819,8.7,7.3,7.170000000000002
783,60,227,532,549,11.6,8.11,8.360000000000003
368,283,798,176,846,10.2,7.9,7.910000000000003
108,268,219,965,949,11.6,7.96,7.850000000000001
26,848,656,826,266,11.52,7.85,8.38
819,278,198,168,317,16.0,10.92,10.159999999999997
296,642,888,749,983,9.7,7.79,7.570000000000001
875,868,901,381,88,14.69,8.55,9.100000000000001
865,620,345,687,397,14.25,8.27,8.100000000000001
518,254,182,253,484,14.92,10.62,10.47
286,91,967,957,837,11.28,8.81,8.469999999999999
886,964,560,860,307,11.34,7.13,7.419999999999998
7,930,298,586,721,18.83,13.83,13.450000000000003
903,319,868,783,520,9.73,7.73,7.730000000000002
199,423,433,613,295,12.26,8.15,8.490000000000002
441,462,165,238,312,8.39,7.48,7.280000000000002
265,832,816,44,83,15.96,10.84,11.280000000000001
47,473,641,287,531,14.92,9.95,10.210000000000004
547,663,482,717,351,12.12,8.53,8.34
148,689,200,68,422,13.4,9.47,9.470000000000002
935,207,650,647,451,12.71,8.51,8.679999999999996
282,188,364,446,764,11.77,8.42,8.32
602,328,649,571,203,11.2,7.85,7.700000000000003
926,331,103,859,63,14.62,9.45,9.719999999999999
725,234,284,783,596,9.58,7.06,7.530000000000002
630,882,243,125,339,12.65,8.28,8.43
957,181,297,470,26,15.03,9.75,10.36
43,365,714,84,917,14.59,10.64,10.700000000000001
987,977,292,752,691,8.61,6.77,6.780000000000001
982,334,18,330,295,19.03,12.37,12.350000000000001
329,989,156,793,667,12.78,10.05,9.33
420,882,965,890,635,9.67,7.17,7.000000000000002
696,837,79,300,632,12.7,9.01,8.450000000000003
196,915,454,299,139,9.68,8.69,7.750000000000003
256,390,613,984,162,12.29,8.28,7.790000000000001
339,586,9,372,45,20.58,13.73,14.710000000000003
465,173,373,802,823,9.17,7.67,7.440000000000002
371,297,585,99,449,12.07,8.92,8.510000000000002
212,434,938,212,116,11.63,8.04,10.680000000000003
60,63,56,754,172,14.94,9.83,9.850000000000003
609,693,993,153,621,10.87,8.52,8.46
41,559,502,596,255,12.56,8.91,9.44
329,36,125,854,541,14.68,10.12,10.38
299,792,419,667,205,9.23,7.31,7.310000000000001
489,206,247,449,420,12.47,9.32,9.130000000000003
503,37,224,431,454,13.89,9.53,9.819999999999999
254,662,910,438,850,10.38,8.66,8.689999999999998
220,510,192,32,37,16.88,11.78,11.130000000000003
260,259,248,538,213,13.3,9.46,9.600000000000001
790,237,427,890,267,12.1,7.59,8.020000000000001
145,332,52,912,950,11.36,8.41,8.320000000000002
322,578,119,583,412,11.87,7.59,7.610000000000002
985,922,668,669,891,9.04,7.1,6.880000000000001
809,734,762,41,506,13.83,9.22,9.469999999999999
396,95,440,215,952,12.5,9.47,9.440000000000001
894,586,921,966,946,8.15,6.43,6.580000000000001
169,344,303,672,482,13.3,8.64,8.54
818,922,657,322,834,7.23,6.89,6.770000000000001
430,540,220,670,820,10.48,7.21,7.320000000000002
702,820,274,346,944,10.63,7.09,6.950000000000001
401,979,508,76,879,10.48,9.34,9.270000000000001
994,286,984,642,684,12.53,8.04,8.160000000000002
195,45,404,920,634,14.77,10.01,9.959999999999997
130,785,991,275,683,8.74,6.8,6.910000000000002
876,61,890,171,704,11.31,8.42,7.840000000000002
650,475,582,483,764,9.48,7.93,7.619999999999999
413,949,399,223,817,12.29,8.17,8.01
3,216,944,160,13,34.6,26.85,27.039999999999996
624,897,263,118,405,14.81,9.67,9.649999999999997
829,788,801,390,898,9.64,7.34,7.1800000000000015
227,563,54,899,973,12.91,8.85,8.710000000000003
206,165,687,622,338,10.39,7.63,7.540000000000003
838,913,575,792,803,10.87,7.29,7.100000000000001
482,937,539,450,27,17.9,11.89,12.490000000000002
80,35,712,608,115,16.36,10.14,10.200000000000001
500,574,885,263,622,11.77,9.22,9.219999999999997
792,142,42,371,81,12.46,8.95,8.810000000000002
786,900,535,926,10,16.56,11.82,11.64
304,857,355,847,76,11.56,7.51,8.040000000000003
87,982,556,464,390,9.05,7.09,7.190000000000001
210,806,318,397,239,15.73,10.88,10.149999999999999
776,498,876,989,409,12.67,9.19,8.94
97,79,117,937,635,13.41,9.67,10.060000000000002
817,906,374,524,444,12.26,7.73,8.21
425,878,728,795,454,10.15,8.07,8.34
68,643,902,963,200,13.56,9.15,9.540000000000001
652,309,952,856,490,7.91,6.87,7.110000000000001
432,121,817,571,171,13.19,9.02,8.55
380,895,166,180,723,9.59,8.08,8.160000000000002
152,334,506,880,346,12.63,8.23,8.150000000000002
264,554,997,925,4,17.36,13.18,13.300000000000002
727,172,5,663,319,19.72,12.18,11.42
123,558,113,498,805,11.21,8.57,8.670000000000002
732,615,495,538,77,12.39,8.85,8.899999999999999
533,251,421,867,300,10.09,7.04,7.130000000000002
365,234,785,184,884,9.8,7.98,7.950000000000002
641,1,692,54,624,14.65,8.94,8.930000000000003
929,320,557,934,930,10.05,7.92,7.870000000000002
