n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,779.3,63.09,65.5
49,74,840,548,96,780.09,97.67,133.5
374,596,59,931,519,778.46,43.89,45.5
219,38,88,444,428,777.63,71.31,78.5
71,246,92,564,434,779.47,54.74,61.0
60,846,579,126,970,778.9,49.79,53.5
228,645,642,596,970,778.38,39.84,39.25
63,590,599,406,50,777.39,69.28,72.0
999,226,47,570,879,778.96,75.47,78.5
136,296,429,147,553,777.88,35.75,37.75
120,584,315,573,835,777.7,42.44,44.25
698,185,105,595,584,781.46,50.55,52.0
654,192,381,99,560,774.7,81.17,86.75
729,64,577,61,633,778.55,55.1,56.25
210,508,696,544,437,776.58,71.08,85.25
795,321,476,599,945,778.06,34.06,34.5
464,370,306,254,813,779.27,52.98,56.0
184,715,798,249,83,777.62,61.39,61.0
588,307,537,506,896,780.84,45.68,45.5
351,746,459,294,623,778.8,42.68,42.5
74,120,524,428,168,776.74,86.11,104.0
775,350,155,955,500,779.41,48.52,48.75
431,40,985,684,79,777.79,76.42,82.5
782,571,586,808,896,780.2,35.42,36.25
837,321,348,711,358,778.64,38.41,38.25
608,508,593,816,467,769.12,63.35,77.75
70,860,95,967,276,779.32,43.64,47.25
485,713,680,66,62,779.61,60.24,61.5
748,718,317,662,591,777.59,74.87,91.25
697,841,456,291,733,779.31,23.65,24.5
395,908,684,355,23,779.39,85.51,96.25
963,472,363,172,625,777.96,34.3,35.25
119,505,60,223,786,777.04,56.0,59.0
294,132,756,253,407,779.35,66.52,71.5
400,938,892,508,82,778.2,90.03,103.25
170,459,411,562,284,779.3,51.02,51.75
904,140,838,440,884,778.2,50.4,50.5
563,285,723,425,367,776.5,73.87,88.0
699,905,389,980,236,780.25,29.1,29.25
154,84,180,154,237,777.72,65.41,74.5
674,238,12,496,851,778.22,87.89,96.75
603,186,269,288,4,775.06,138.08,167.75
149,429,547,378,624,782.09,40.49,43.75
579,326,975,128,707,779.85,68.69,67.25
879,527,973,632,670,777.04,43.95,45.0
692,757,55,467,921,779.42,30.84,34.5
891,798,974,895,696,767.74,29.04,31.5
817,572,401,407,408,778.23,66.58,66.0
403,106,493,649,410,776.09,45.33,48.75
63,195,68,213,451,780.18,80.74,87.25
166,112,348,615,53,778.04,54.43,55.75
104,0,580,154,549,777.67,150.49,176.75
103,971,372,628,26,780.44,85.48,90.5
72,895,212,628,385,778.31,69.01,85.25
152,649,258,978,355,777.72,44.35,45.75
616,372,485,125,118,779.62,56.15,63.25
869,499,477,491,495,780.23,29.61,29.75
319,87,147,104,767,779.06,51.68,52.5
350,758,271,490,848,772.54,39.63,40.5
708,165,528,23,210,777.25,109.83,127.25
973,974,540,370,150,779.62,39.51,40.25
706,556,936,27,776,781.25,71.66,74.0
540,305,658,884,93,778.98,69.52,85.5
712,865,267,530,375,772.0,61.33,60.5
930,171,364,790,228,778.84,48.87,50.25
545,554,797,514,337,776.31,66.81,67.25
651,228,627,830,807,777.62,47.34,49.0
776,873,199,825,245,779.16,39.97,39.5
837,410,757,822,232,777.45,38.93,39.0
204,530,504,364,748,780.2,78.19,92.25
29,28,809,286,483,779.76,95.82,108.0
265,198,709,619,979,778.81,57.87,61.25
352,457,827,959,740,780.06,60.05,74.75
357,977,997,373,82,780.81,49.35,52.25
225,104,232,481,201,780.34,47.16,46.5
345,209,494,639,921,778.84,71.31,69.75
624,860,1,490,931,778.14,39.36,39.25
668,352,818,658,86,777.04,56.98,60.5
854,676,122,931,397,778.72,43.11,42.75
801,728,768,204,489,780.62,53.33,60.25
910,182,444,808,651,781.14,48.13,51.25
340,88,820,968,994,779.56,35.76,38.75
739,405,474,411,761,770.76,67.92,65.0
969,86,742,162,174,778.88,44.87,49.25
130,28,154,604,926,776.68,67.42,76.0
476,825,671,149,626,771.77,28.73,30.0
846,610,485,673,959,777.38,57.66,59.25
358,159,561,561,134,780.6,82.52,91.75
21,14,818,994,743,780.24,96.39,102.75
665,105,539,767,956,780.11,58.85,64.5
142,444,892,199,845,777.84,88.0,105.5
894,216,28,257,217,779.29,81.06,95.75
299,513,246,782,600,779.39,51.88,53.0
333,265,557,429,854,775.44,39.31,39.0
134,62,931,757,362,781.54,85.16,103.0
919,469,678,597,834,780.32,30.92,30.75
925,529,430,846,939,780.59,35.5,37.0
899,513,133,544,155,779.3,72.0,71.5
536,522,19,893,450,778.82,85.41,85.25
795,187,623,4,794,777.16,121.63,142.0
