n_nodes,influence,n0,n1,n2,n3,n4
5,1322.7500,20,4,36,7,8
5,1317.5000,77,4,36,7,8
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,7,8
5,1307.2100,32,4,36,7,8
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1307.2100,32,4,36,8,7
5,1264.7200,494,4,36,7,8
5,1261.2900,411,4,36,8,7
5,1261.2900,411,4,36,7,8
5,1261.2900,411,4,36,7,8
5,1235.6000,449,4,36,8,7
5,1235.6000,4,36,7,8,446
5,1235.6000,449,4,36,7,8
5,1235.6000,449,4,36,7,8
5,1234.8300,4,36,7,8,742
5,1232.8700,4,36,464,7,8
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,8,464,7
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,7,8
5,1232.8700,4,36,464,8,7
5,1232.8700,4,36,464,8,7
