n_nodes,influence,n0,n1,n2,n3,n4
5,892.8100,67,36,3,13,78
5,892.8100,67,36,3,13,78
5,892.8100,67,36,3,13,78
5,868.8000,67,36,7,13,64
5,868.8000,67,36,7,13,64
5,868.8000,67,36,7,13,64
5,868.8000,67,36,7,13,64
5,868.8000,67,36,7,13,64
5,868.8000,67,36,7,13,64
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,7,13,78
5,858.2300,67,36,13,7,78
5,858.2300,67,36,7,13,78
