n_nodes,influence,n0,n1,n2,n3,n4
5,5670.7700,684,241,659,157,890
5,5573.0900,664,684,659,505,317
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5561.9900,664,684,659,505,890
5,5559.1400,241,684,659,505,317
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5548.0400,241,684,659,505,890
5,5534.5100,149,684,659,505,890
5,5534.5100,149,684,659,505,890
5,5522.8400,11,684,659,505,317
5,5522.8400,11,684,659,505,317
5,5522.8400,11,684,659,505,317
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
5,5511.4700,11,684,659,505,890
