n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,8053.3300,46,401,659,597,344,241,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
7,8039.3800,46,401,250,659,597,344,157
