n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
7,8042.0800,46,401,926,659,597,344,157
