n_nodes,influence,n0,n1,n2,n3,n4
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5856.9800,795,46,401,344,157
5,5819.7200,684,347,401,344,157
5,5819.7200,684,347,401,344,157
5,5819.7200,684,347,401,344,157
5,5819.7200,684,347,401,344,157
5,5819.7200,684,347,401,344,157
5,5819.7200,684,347,401,344,157
5,5805.3500,795,46,401,344,507
5,5805.3500,795,46,401,344,507
5,5805.3500,795,46,401,344,507
5,5805.3500,795,46,401,344,507
5,5805.3500,795,46,401,344,507
5,5805.3500,795,46,401,344,507
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
5,5799.2000,684,46,401,344,157
