n_nodes,influence,n0,n1,n2,n3,n4
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,697.4200,795,46,401,344,157
5,693.0800,684,347,401,344,157
5,693.0800,684,347,401,344,157
5,693.0800,684,347,401,344,157
5,693.0800,684,347,401,344,157
5,693.0800,684,347,401,344,157
5,693.0800,684,347,401,344,157
5,691.3500,795,46,401,344,507
5,691.3500,795,46,401,344,507
5,691.3500,795,46,401,344,507
5,691.3500,795,46,401,344,507
5,691.3500,795,46,401,344,507
5,691.3500,795,46,401,344,507
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
5,690.6000,684,46,401,344,157
