n_nodes,influence,n0,n1,n2,n3,n4
5,690.7100,231,46,401,344,157
5,690.7100,231,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,686.0100,890,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.7500,504,46,401,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
5,682.2700,46,401,715,344,157
