n_nodes,influence,n0,n1,n2,n3,n4
5,673.9400,659,366,46,347,317
5,673.9400,659,366,46,347,317
5,673.9400,659,366,46,347,317
5,672.1100,777,46,659,347,317
5,672.1100,659,777,46,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,659,777,46,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,777,46,659,347,317
5,672.1100,659,777,46,347,317
5,672.1100,777,46,659,347,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,671.2100,659,366,46,597,317
5,670.7600,659,777,46,597,317
