n_nodes,influence,n0,n1,n2,n3,n4
5,17.2615,402,46,401,344,157
5,17.2334,890,46,401,344,157
5,17.2334,890,46,401,344,157
5,17.2334,890,46,401,344,157
5,17.2334,890,46,401,344,157
5,17.2334,890,46,401,344,157
5,17.2116,104,46,401,344,157
5,17.2116,104,46,401,344,157
5,17.2081,504,46,401,344,157
5,17.2081,504,46,401,344,157
5,17.2081,504,46,401,344,157
5,17.2081,504,46,401,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
5,17.2062,46,401,715,344,157
