n_nodes,influence,n0,n1,n2,n3,n4
5,16.8909,902,241,347,157,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7721,347,939,241,317,926
5,16.7221,452,939,241,317,709
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.7005,347,902,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
5,16.6973,452,939,241,317,926
