n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
15,19,6,46,25,15.23,11.6,12.079999999999998
30,9,5,4,1,16.24,13.49,15.920000000000002
25,35,18,48,3,16.46,13.34,14.440000000000003
14,33,34,23,17,14.07,10.71,11.680000000000001
49,11,6,16,13,15.56,11.93,13.0
1,41,16,17,12,13.97,10.56,11.0
10,19,18,40,46,14.9,11.63,12.04
23,5,38,21,42,14.91,10.91,11.400000000000002
24,32,15,11,15,11.61,8.63,11.080000000000002
30,17,5,35,19,14.57,10.13,10.840000000000002
0,18,36,45,19,14.56,12.34,13.24
48,32,12,26,27,13.34,10.49,11.120000000000001
38,18,27,28,10,14.69,11.91,13.200000000000001
14,19,16,2,5,15.15,11.83,12.360000000000001
2,29,40,17,33,14.66,10.34,11.280000000000001
34,41,30,44,21,14.12,9.98,10.4
9,43,12,4,26,15.3,13.25,14.959999999999999
12,40,40,28,17,12.12,8.78,11.08
11,22,27,47,37,13.6,10.3,10.719999999999999
20,40,35,12,20,11.53,9.0,11.6
6,3,45,14,17,16.62,14.02,15.680000000000001
48,37,39,15,7,13.06,10.0,10.6
21,11,18,29,1,14.65,10.08,10.96
2,22,44,5,18,15.0,12.5,13.320000000000002
47,43,20,1,20,10.66,7.97,11.32
18,20,9,49,41,15.57,12.71,13.8
26,39,43,4,18,16.27,13.95,14.840000000000002
39,12,28,18,8,14.18,12.28,13.319999999999999
16,24,38,10,21,13.74,9.5,10.280000000000001
36,0,23,2,29,14.05,11.1,12.240000000000002
10,23,23,18,36,13.0,9.84,13.72
6,28,13,27,13,14.25,10.5,13.439999999999998
7,3,3,3,47,12.31,10.7,24.600000000000005
10,38,43,9,38,12.1,9.95,12.08
2,34,31,37,15,13.65,9.98,10.440000000000001
20,2,7,33,18,16.22,12.81,14.440000000000001
49,26,41,12,30,12.75,9.55,10.280000000000001
12,15,28,26,31,12.8,10.38,10.880000000000003
2,14,26,28,15,14.42,10.69,11.64
41,27,13,31,12,13.99,10.23,10.639999999999999
2,2,16,16,15,10.76,6.51,11.440000000000001
33,13,49,14,26,14.27,10.59,11.440000000000001
16,9,20,3,20,15.15,12.66,15.6
36,7,36,25,41,11.73,9.25,12.16
41,45,47,2,31,12.49,9.4,10.200000000000001
24,5,27,13,36,14.28,12.06,11.72
10,21,18,42,30,15.86,11.03,12.120000000000001
41,20,26,33,13,13.97,10.74,11.96
41,43,17,21,25,13.52,9.49,9.8
31,4,17,40,42,16.26,12.66,13.440000000000003
12,2,25,39,8,16.17,11.2,12.48
49,17,42,3,10,15.34,12.96,13.320000000000002
44,40,29,36,30,13.88,9.69,10.32
47,25,24,13,0,15.97,11.82,12.68
13,10,0,39,16,17.19,13.77,14.520000000000001
7,25,49,24,14,13.69,10.95,11.52
35,3,12,10,42,16.71,14.2,14.480000000000002
38,21,35,49,30,13.04,9.15,9.72
33,28,1,5,2,13.92,10.67,11.600000000000001
44,38,7,31,35,14.0,11.5,11.800000000000002
16,38,49,8,2,14.54,11.22,11.88
23,5,49,33,0,14.57,12.03,13.640000000000002
19,22,4,5,34,15.3,12.2,13.56
29,24,13,19,24,11.9,8.47,10.520000000000001
14,48,31,25,6,14.42,10.09,10.84
4,7,39,23,32,13.45,11.58,12.56
27,26,45,49,28,14.0,10.0,11.000000000000002
4,40,12,40,19,15.61,11.5,14.520000000000001
30,27,7,35,10,16.2,12.32,12.440000000000001
23,10,11,45,9,15.18,11.78,13.559999999999999
20,31,21,16,34,13.18,10.0,10.440000000000001
0,45,10,0,41,13.93,11.76,18.000000000000007
19,7,34,7,31,11.89,9.36,13.200000000000001
45,38,30,33,4,15.33,11.86,12.720000000000002
33,15,26,18,22,14.94,10.78,12.0
14,49,11,40,0,15.81,13.24,13.96
43,3,39,20,34,16.05,13.57,14.680000000000003
29,36,19,32,28,14.18,10.49,11.32
39,39,28,25,9,12.27,8.87,11.24
16,49,38,23,42,13.62,9.87,10.32
21,8,27,5,38,15.28,12.12,13.080000000000002
9,43,39,11,18,16.32,11.9,12.76
23,12,36,22,43,14.2,10.66,11.4
39,5,4,25,41,15.43,13.01,14.720000000000002
11,21,41,23,20,13.86,10.98,11.96
11,19,1,38,1,12.29,8.99,10.4
33,48,5,22,6,14.82,11.2,12.479999999999997
10,11,37,31,42,12.35,8.9,10.080000000000002
36,4,48,7,11,15.85,12.6,14.000000000000002
41,30,43,47,14,13.82,9.44,9.8
39,42,19,44,25,14.24,10.19,10.240000000000002
38,15,31,45,14,13.53,10.12,10.680000000000001
19,23,14,47,20,14.08,11.89,11.8
34,40,33,28,25,14.34,9.8,10.52
32,25,20,18,28,15.1,12.08,12.600000000000001
26,37,0,16,11,17.07,12.49,14.040000000000003
34,29,44,35,39,14.13,9.59,10.280000000000001
23,25,24,39,1,14.04,9.67,9.48
9,32,4,29,40,15.27,13.0,13.8
22,38,19,5,48,14.86,11.46,11.84
