n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,95.7645,97,38,96,902,9,8,204,206,82,27
10,95.7645,97,38,96,902,9,8,204,206,82,27
10,95.3432,992,902,390,38,9,8,12,206,64,27
10,93.9033,992,902,818,38,9,8,12,206,114,27
10,93.6749,97,902,390,38,9,8,204,206,82,27
10,93.6749,97,902,390,38,9,8,204,206,82,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.6480,992,206,390,902,38,9,8,12,114,27
10,93.5950,97,38,390,902,9,8,204,527,82,27
10,93.5686,992,38,390,631,9,8,204,206,82,27
10,93.5452,992,38,390,902,9,8,311,206,82,27
10,93.2973,578,206,390,902,38,9,8,12,114,27
10,93.2973,578,206,390,902,38,9,8,12,114,27
10,93.2631,992,902,811,38,9,8,12,206,114,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,93.2280,992,902,390,38,9,8,204,206,82,27
10,92.9197,992,38,817,902,9,8,204,206,82,27
10,92.9197,992,38,817,902,9,8,204,206,82,27
10,92.8549,992,961,902,38,9,8,204,206,82,27
10,92.7421,992,961,902,390,38,9,8,12,114,27
10,92.5395,992,163,147,38,839,8,9,114,604,27
10,92.1425,578,163,147,390,9,38,8,204,604,27
10,92.1425,578,163,147,390,9,38,8,204,604,27
10,92.1280,992,206,902,390,9,38,8,839,82,27
10,92.1280,992,206,902,390,9,38,8,839,82,27
10,92.1211,992,206,390,902,9,38,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.1211,992,206,390,902,38,9,8,12,789,27
10,92.0911,992,163,147,390,9,38,8,204,934,27
10,91.8253,992,163,38,839,8,9,114,147,24,27
10,91.8253,992,163,38,839,8,9,114,147,24,27
10,91.8253,992,163,38,839,8,9,114,147,24,27
10,91.7462,578,163,147,390,9,38,8,204,934,27
