n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,107.5827,32,3,27,7,241,21,22,277,87,123
10,101.6001,32,3,7,241,21,22,62,87,123,317
10,101.6001,32,3,7,241,21,22,62,87,123,317
10,101.6001,32,3,7,241,21,22,62,87,123,317
10,101.1944,32,3,7,241,21,22,277,87,123,62
10,99.6784,32,3,7,241,21,22,87,123,364,62
10,99.0353,32,3,317,7,22,21,241,277,123,62
10,98.2285,32,3,7,241,21,22,277,87,123,340
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.1376,32,3,317,7,22,21,241,277,123,87
10,98.0249,32,3,7,241,21,22,277,87,123,128
10,97.4284,32,3,7,799,21,22,277,87,123,317
10,97.3853,32,3,7,241,21,22,112,87,123,317
10,96.7495,32,3,7,241,21,22,672,87,123,317
10,96.6487,32,3,548,7,22,21,241,277,123,87
10,96.6487,32,3,548,7,22,21,241,277,123,87
10,96.6487,32,3,548,7,22,21,241,277,123,87
