n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,14.72,7.9,7.970000000000002
190,887,692,6,346,19.45,13.94,14.190000000000007
514,474,919,619,82,12.58,8.81,8.809999999999999
342,567,958,631,716,9.72,7.49,7.3900000000000015
41,745,388,173,720,14.31,9.67,9.690000000000001
968,462,974,742,432,8.68,7.48,7.400000000000001
160,172,243,52,113,14.63,10.64,9.740000000000002
135,518,892,946,604,11.77,9.15,8.690000000000001
64,792,704,392,808,11.05,8.15,7.790000000000003
764,908,104,941,298,12.07,8.29,8.51
209,690,229,743,812,13.43,8.44,8.78
431,910,89,791,273,12.04,9.15,9.079999999999997
933,214,406,287,349,12.15,8.72,8.73
828,44,204,725,907,18.97,10.95,10.869999999999997
5,900,421,56,917,18.21,12.12,11.899999999999999
387,866,503,142,24,15.88,9.99,10.830000000000002
242,434,753,928,871,8.85,7.24,7.360000000000002
114,987,611,3,124,30.01,24.19,23.799999999999994
782,592,202,916,872,11.66,8.6,8.270000000000001
207,338,8,913,85,13.9,9.81,10.360000000000003
136,552,939,17,512,14.47,10.23,10.029999999999998
86,586,508,550,943,11.47,7.7,8.41
202,430,70,407,196,13.98,9.43,9.270000000000003
654,783,95,717,593,11.97,7.83,7.750000000000001
148,176,962,623,736,11.54,7.88,8.39
981,42,55,276,568,10.37,7.46,7.690000000000003
699,620,872,152,763,11.41,8.6,8.48
274,754,589,35,124,10.72,8.37,8.270000000000003
889,722,412,973,927,12.21,6.72,6.960000000000001
242,165,625,517,44,16.34,11.09,10.690000000000001
753,374,865,690,534,8.38,7.0,6.750000000000002
604,578,793,704,88,9.95,8.44,8.640000000000002
888,355,112,884,902,10.3,8.22,7.920000000000002
598,374,462,215,411,12.52,8.9,8.760000000000002
203,969,588,763,18,17.04,12.8,12.95
388,818,622,336,0,21.52,13.38,14.32
443,114,218,227,454,11.66,9.24,8.690000000000003
276,332,834,90,314,9.99,8.6,8.020000000000003
644,291,105,529,802,10.47,7.59,7.5100000000000025
56,26,390,799,573,14.04,10.38,9.7
826,438,509,354,726,9.17,7.53,7.580000000000003
796,254,579,755,67,15.19,9.8,10.239999999999998
435,663,236,98,987,8.55,7.82,7.780000000000003
778,410,522,381,978,12.44,8.35,8.47
880,573,378,142,683,9.13,7.05,7.080000000000002
297,175,709,863,896,10.43,7.3,7.6400000000000015
265,30,51,962,998,12.11,9.47,9.690000000000001
829,176,269,969,168,13.32,8.71,8.909999999999997
123,621,151,12,49,20.38,14.22,14.840000000000003
62,461,213,805,398,15.27,9.07,9.46
301,626,15,989,817,15.81,10.37,11.049999999999997
363,291,144,492,575,12.2,8.67,8.63
284,140,984,88,765,10.54,8.84,9.200000000000003
569,303,712,120,67,11.06,8.03,7.990000000000003
430,462,145,720,575,9.6,7.01,7.150000000000001
782,813,392,602,908,11.23,8.12,7.819999999999999
822,173,679,732,280,9.12,7.34,7.260000000000002
790,611,901,623,506,9.48,7.55,7.480000000000002
357,101,945,49,283,13.39,9.81,9.96
541,131,177,817,644,15.1,9.53,9.759999999999996
840,86,166,798,808,9.92,7.01,7.420000000000002
227,879,13,207,180,14.23,9.97,10.550000000000002
485,467,605,572,558,8.21,7.26,6.820000000000001
397,85,177,561,493,13.88,9.32,9.68
607,969,268,548,68,11.26,8.13,8.05
963,666,29,594,599,15.71,8.8,9.19
910,446,557,316,536,12.31,7.51,7.879999999999999
539,550,657,931,815,9.63,7.6,7.460000000000003
67,898,658,587,555,14.65,10.07,9.62
978,307,65,742,229,12.13,8.27,8.310000000000002
737,140,105,102,716,16.48,9.29,9.64
503,464,61,501,910,12.2,8.98,8.729999999999999
652,744,54,695,617,12.82,8.99,8.580000000000002
29,382,249,899,469,11.88,8.39,8.600000000000001
236,380,842,985,747,10.37,7.54,7.6800000000000015
586,639,507,896,248,9.33,7.39,7.310000000000002
36,637,611,86,627,16.96,10.88,11.270000000000001
48,694,419,416,602,12.39,8.07,8.080000000000002
70,82,193,34,622,13.41,9.23,8.850000000000001
770,185,86,66,30,13.54,9.19,9.050000000000002
363,639,481,560,548,8.6,7.4,7.3000000000000025
486,26,720,794,77,14.68,9.11,9.580000000000002
341,86,801,329,8,15.32,11.91,11.710000000000004
474,976,459,604,152,9.14,6.96,7.280000000000002
999,395,489,852,141,11.57,8.12,8.690000000000001
108,914,357,687,236,9.86,8.51,8.620000000000003
462,798,132,196,991,9.01,8.35,8.209999999999999
226,111,113,53,122,13.17,9.72,10.180000000000001
76,960,660,999,84,13.02,10.1,9.88
381,106,758,24,478,16.19,11.13,10.920000000000002
641,534,205,378,895,11.55,7.21,7.200000000000001
649,83,241,5,262,18.35,11.53,12.290000000000001
781,530,699,202,15,14.53,11.74,11.379999999999997
449,259,966,625,22,15.07,9.67,9.31
983,105,531,819,427,12.92,7.36,8.040000000000003
59,920,257,486,872,10.67,7.54,7.980000000000003
322,619,895,225,654,11.32,8.31,7.780000000000002
60,697,281,135,307,10.84,8.44,8.630000000000003
39,819,191,998,361,15.56,10.62,10.170000000000002
805,923,412,953,7,16.7,12.01,13.510000000000002
