n_nodes,influence,n0,n1,n2,n3,n4
5,70.8517,33,13,27,14,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.2313,33,13,14,118,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
5,64.1289,33,37,27,14,7
