n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,409.87,22.14,22.729999999999997
190,887,692,6,346,427.08,51.33,52.910000000000004
514,474,919,619,82,420.8,25.75,29.09000000000002
342,567,958,631,716,403.09,17.46,18.110000000000003
41,745,388,173,720,426.22,30.35,32.210000000000015
968,462,974,742,432,420.03,19.28,18.8
160,172,243,52,113,428.23,30.14,31.460000000000004
135,518,892,946,604,402.72,28.58,29.810000000000016
64,792,704,392,808,391.57,19.95,21.110000000000003
764,908,104,941,298,405.13,28.23,26.990000000000013
209,690,229,743,812,410.05,25.87,28.220000000000017
431,910,89,791,273,399.92,31.28,33.32000000000003
933,214,406,287,349,391.58,27.86,27.17000000000002
828,44,204,725,907,424.03,38.95,41.03000000000002
5,900,421,56,917,428.96,49.85,48.500000000000036
387,866,503,142,24,430.81,40.12,39.47000000000001
242,434,753,928,871,396.29,18.14,18.439999999999998
114,987,611,3,124,432.32,97.04,102.79999999999998
782,592,202,916,872,414.71,22.2,23.63
207,338,8,913,85,424.34,34.46,35.839999999999996
136,552,939,17,512,427.97,35.3,35.87000000000001
86,586,508,550,943,399.63,27.7,27.290000000000013
202,430,70,407,196,414.55,26.26,28.43
654,783,95,717,593,403.78,23.34,22.550000000000004
148,176,962,623,736,383.95,29.68,28.91000000000001
981,42,55,276,568,415.94,21.52,20.81
699,620,872,152,763,407.68,26.42,26.720000000000017
274,754,589,35,124,430.58,21.67,23.029999999999998
889,722,412,973,927,367.98,16.3,16.64
242,165,625,517,44,421.82,35.43,37.61000000000003
753,374,865,690,534,345.72,14.43,14.149999999999999
604,578,793,704,88,406.87,26.05,26.36
888,355,112,884,902,390.49,19.64,21.08
598,374,462,215,411,432.62,22.85,24.44
203,969,588,763,18,429.14,44.35,50.75000000000003
388,818,622,336,0,433.2,57.28,58.87999999999999
443,114,218,227,454,415.38,27.16,27.41
276,332,834,90,314,412.58,21.4,20.18
644,291,105,529,802,408.66,18.89,18.59
56,26,390,799,573,427.42,30.38,33.50000000000001
826,438,509,354,726,394.02,18.3,18.619999999999997
796,254,579,755,67,426.86,38.74,38.96000000000003
435,663,236,98,987,404.28,18.55,18.02
778,410,522,381,978,399.73,26.14,27.23000000000001
880,573,378,142,683,413.21,16.86,16.52
297,175,709,863,896,363.63,18.79,18.56
265,30,51,962,998,427.0,32.51,31.610000000000003
829,176,269,969,168,409.85,29.36,31.79000000000003
123,621,151,12,49,432.28,56.73,61.16000000000004
62,461,213,805,398,426.63,32.67,33.740000000000016
301,626,15,989,817,408.66,39.73,46.250000000000036
363,291,144,492,575,395.01,26.61,27.470000000000013
284,140,984,88,765,426.95,28.43,29.599999999999998
569,303,712,120,67,411.91,20.69,21.11
430,462,145,720,575,387.01,17.33,16.549999999999997
782,813,392,602,908,386.44,23.19,23.780000000000015
822,173,679,732,280,392.55,16.86,16.939999999999998
790,611,901,623,506,403.54,19.47,18.919999999999998
357,101,945,49,283,421.1,32.07,33.44000000000002
541,131,177,817,644,403.77,33.51,38.24000000000003
840,86,166,798,808,376.48,18.73,18.98
227,879,13,207,180,427.95,32.3,33.35000000000001
485,467,605,572,558,377.78,15.61,15.379999999999999
397,85,177,561,493,425.24,34.02,35.72000000000001
607,969,268,548,68,414.42,21.67,22.25
963,666,29,594,599,429.46,31.32,33.71000000000002
910,446,557,316,536,383.41,20.19,23.120000000000015
539,550,657,931,815,410.14,20.07,20.54
67,898,658,587,555,406.24,33.87,36.38000000000004
978,307,65,742,229,431.9,26.46,23.990000000000002
737,140,105,102,716,422.79,36.76,35.360000000000014
503,464,61,501,910,394.08,31.1,29.570000000000018
652,744,54,695,617,428.3,22.62,22.82
29,382,249,899,469,388.22,27.27,27.20000000000001
236,380,842,985,747,400.48,20.29,19.519999999999996
586,639,507,896,248,382.35,18.19,17.389999999999997
36,637,611,86,627,434.03,37.33,42.230000000000025
48,694,419,416,602,389.24,21.91,22.520000000000003
70,82,193,34,622,413.74,26.64,28.85
770,185,86,66,30,418.26,29.56,27.650000000000006
363,639,481,560,548,391.07,16.83,16.7
486,26,720,794,77,421.73,31.24,32.42000000000001
341,86,801,329,8,430.54,41.15,43.79
474,976,459,604,152,394.77,18.65,18.32
999,395,489,852,141,411.83,26.18,27.410000000000004
108,914,357,687,236,419.75,22.56,22.58
462,798,132,196,991,380.41,23.17,24.290000000000017
226,111,113,53,122,415.1,30.66,34.220000000000006
76,960,660,999,84,429.3,29.59,29.720000000000013
381,106,758,24,478,428.08,37.75,39.68000000000001
641,534,205,378,895,386.56,17.9,17.6
649,83,241,5,262,429.29,48.38,49.010000000000026
781,530,699,202,15,428.61,41.24,44.42000000000003
449,259,966,625,22,420.08,30.5,31.19000000000001
983,105,531,819,427,409.48,24.81,23.96
59,920,257,486,872,419.21,21.64,21.020000000000003
322,619,895,225,654,403.04,22.29,21.02
60,697,281,135,307,432.99,24.35,25.069999999999993
39,819,191,998,361,434.49,32.95,32.930000000000014
805,923,412,953,7,429.0,54.86,53.39000000000003
