n_nodes,influence,n0,n1,n2,n3,n4
5,47.1100,5,102,9,14,31
5,44.6600,5,9,14,603,31
5,44.6600,5,9,14,603,31
5,43.2400,5,9,14,603,102
5,42.8500,102,9,8,603,31
5,40.7700,64,102,7,9,31
5,37.4800,113,102,9,14,31
5,37.4800,102,9,14,113,31
5,37.4800,113,102,9,14,31
5,37.4800,113,102,9,14,31
5,37.4800,113,102,9,14,31
5,37.4800,113,102,9,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,37.1400,64,102,7,14,31
5,36.5900,64,28,9,14,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
5,36.0000,64,102,14,9,31
