n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,33.9187,197,777,202,46,401,261,659,597,344,157
10,33.6725,60,777,202,46,401,659,597,344,157,31
10,33.6725,60,777,202,46,401,659,597,344,157,31
10,33.6586,197,777,202,46,401,659,597,344,157,346
10,33.6586,197,777,202,46,401,659,597,344,157,346
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.6184,197,777,202,46,401,659,597,344,157,913
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
10,33.5649,197,777,202,46,401,31,659,597,344,157
