n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,366,401,659,344,507
7,8031.8200,789,684,366,401,659,344,507
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,366,401,659,344,507
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,8031.8200,789,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,366,401,659,344,507
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
7,7972.0300,777,684,507,366,401,659,344
