n_nodes,influence,n0,n1,n2,n3,n4
5,672.5400,515,261,394,155,507
5,672.5400,515,261,394,155,507
5,672.4800,795,394,44,608,507
5,670.4400,344,394,180,731,507
5,669.8400,515,261,394,507,731
5,669.5800,261,394,180,608,507
5,669.5800,261,394,180,608,507
5,669.5800,261,394,180,608,507
5,669.5800,261,394,180,608,507
5,669.5800,261,394,180,608,507
5,669.5800,261,394,180,608,507
5,669.3900,795,394,44,507,731
5,669.3900,795,394,44,507,731
5,669.3900,795,394,44,507,731
5,669.3900,795,394,44,507,731
5,669.3900,795,394,44,507,731
5,669.0500,344,394,884,507,731
5,668.9400,795,394,884,507,731
5,667.8100,515,261,394,155,731
5,667.8100,515,261,394,155,731
5,667.8100,515,261,394,155,731
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,667.6900,261,394,180,344,507
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,731,507
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,731,507
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,731,507
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.8800,344,394,44,507,731
5,666.5500,261,394,180,507,731
5,666.5500,261,394,180,507,731
5,666.5500,261,394,180,731,507
5,666.5500,261,394,180,731,507
5,665.3000,261,394,884,731,507
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,731,507
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,731,507
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,507,731
5,665.3000,261,394,884,507,731
