n_nodes,influence,n0,n1,n2,n3,n4
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.6600,709,731,84,177,507
5,660.0000,709,684,177,84,507
5,660.0000,709,684,177,84,507
5,660.0000,709,684,177,84,507
5,660.0000,709,684,177,84,507
5,660.0000,709,684,177,84,507
5,660.0000,709,684,177,84,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
5,656.9700,709,731,395,177,507
