n_nodes,influence,n0,n1,n2,n3,n4
5,30441.2100,777,394,795,659,155
5,30441.2100,777,394,795,659,155
5,30441.2100,777,394,795,659,155
5,30441.2100,777,394,795,659,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
5,30370.9300,659,366,394,430,155
