n_nodes,influence,n0,n1,n2,n3,n4
5,30243.6000,865,709,507,707,789
5,30046.9000,789,731,597,890,507
5,30046.9000,789,731,597,890,507
5,30046.9000,789,731,597,890,507
5,30043.0500,709,865,789,507,731
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30022.4700,789,731,85,890,507
5,30001.1200,707,731,85,890,507
5,29923.7700,789,731,597,507,947
5,29923.7700,789,731,597,507,947
5,29923.7700,789,731,597,507,947
5,29923.7700,789,731,597,507,947
5,29923.7700,789,731,597,507,947
5,29923.7700,789,731,597,507,947
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29916.7000,709,420,507,707,789
5,29915.0200,947,684,789,507,731
5,29905.7100,789,731,85,507,947
5,29905.7100,789,731,85,507,947
5,29888.0700,789,731,697,890,507
5,29888.0700,789,731,697,890,507
5,29888.0700,789,731,697,890,507
5,29888.0700,789,731,697,890,507
5,29888.0700,789,731,697,890,507
5,29827.1000,709,789,597,507,947
