n_nodes,influence,n0,n1,n2,n3,n4
5,30498.1200,365,401,344,468,157
5,30483.0000,890,401,344,60,157
5,30483.0000,890,401,344,60,157
5,30483.0000,890,401,344,60,157
5,30402.9200,401,515,344,60,157
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30392.4200,401,157,365,344,60
5,30338.0300,401,515,365,344,157
5,30337.8200,231,401,344,157,190
5,30337.8200,231,401,344,157,190
5,30337.8200,231,401,344,157,190
5,30337.8200,231,401,344,157,190
5,30176.8900,515,401,344,157,944
5,30067.2700,890,401,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
5,30039.8300,401,515,190,344,157
