n_nodes,influence,n0,n1,n2,n3,n4
5,30321.0200,344,261,947,608,507
5,30321.0200,344,261,947,608,507
5,30321.0200,344,261,947,608,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
5,29990.2000,344,261,947,515,507
