n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
79,32,94,45,88,20.39,11.0,11.080000000000002
94,83,67,3,59,23.26,17.89,18.160000000000004
99,31,83,6,20,23.56,14.55,15.240000000000002
14,47,60,31,48,21.95,12.27,12.12
69,13,73,31,1,19.97,10.72,11.680000000000001
93,27,52,35,23,21.63,12.88,12.600000000000001
98,49,20,97,9,22.92,15.74,16.800000000000004
17,79,79,56,16,16.09,10.09,11.040000000000001
16,0,0,26,99,21.81,13.74,22.120000000000005
27,21,21,37,40,15.77,9.71,11.559999999999999
25,69,86,80,26,14.86,9.45,10.72
23,88,25,49,38,20.9,12.53,13.040000000000003
2,46,53,21,18,23.23,13.97,14.280000000000001
33,8,42,38,77,21.73,12.57,14.200000000000003
75,0,76,86,90,22.6,13.75,14.760000000000002
43,8,39,45,39,19.76,11.13,14.400000000000002
61,89,40,23,61,15.31,9.8,11.400000000000002
60,90,22,7,32,21.41,12.56,12.6
2,95,45,51,2,16.15,9.2,13.040000000000003
70,53,46,48,74,18.18,11.13,11.600000000000001
1,57,5,90,23,21.06,11.66,12.520000000000003
79,25,15,96,31,19.69,10.92,11.48
59,44,65,45,67,19.63,11.02,11.680000000000001
32,99,59,13,75,18.99,10.94,10.92
95,99,47,37,4,23.74,14.97,16.160000000000004
55,11,26,43,65,22.71,11.6,12.48
78,46,18,43,35,23.01,13.5,13.319999999999999
89,69,11,39,87,21.84,12.4,13.0
40,39,22,10,80,23.43,13.5,14.320000000000002
19,92,88,39,61,20.64,11.97,12.68
20,92,6,10,76,24.87,16.39,17.48
68,51,4,30,94,23.22,15.47,15.440000000000003
76,44,32,58,83,19.51,11.31,11.64
53,18,7,81,4,24.49,17.95,19.600000000000005
63,42,26,16,93,19.98,11.51,11.840000000000002
72,16,80,52,13,19.65,12.95,12.600000000000001
21,55,47,19,7,19.1,12.59,12.72
53,37,18,58,79,20.01,11.52,12.52
21,66,58,62,88,20.47,10.73,11.04
93,40,61,35,37,18.17,11.43,11.0
60,51,18,14,48,20.39,12.77,13.639999999999999
68,22,80,63,43,19.97,10.19,10.760000000000002
23,11,62,34,65,20.64,12.64,13.520000000000003
70,64,46,8,99,20.97,12.11,12.440000000000001
45,88,75,84,4,23.49,16.68,17.200000000000003
97,39,46,71,90,17.18,10.78,11.239999999999998
85,35,62,33,98,17.92,11.4,11.360000000000001
88,91,37,43,83,18.28,9.8,10.2
22,74,1,60,70,16.54,10.72,10.840000000000002
99,32,41,85,35,17.66,10.47,10.68
59,36,64,82,86,20.22,10.58,11.120000000000001
45,44,35,82,44,17.84,9.21,13.280000000000003
94,52,44,22,88,19.36,11.4,12.240000000000002
57,46,42,66,18,20.55,12.83,12.920000000000002
67,21,25,46,61,20.86,10.75,11.16
36,88,10,92,85,20.8,11.3,12.48
93,53,21,78,99,17.42,9.72,9.88
74,66,85,53,38,19.24,10.1,10.680000000000001
79,70,99,81,34,16.97,9.59,9.96
92,3,25,20,75,25.68,17.52,18.680000000000007
56,79,83,23,28,20.2,12.34,12.240000000000002
97,87,23,80,91,19.8,10.88,10.880000000000003
5,60,28,21,6,23.41,15.06,16.04
17,14,40,23,61,21.85,13.65,14.360000000000001
24,70,4,53,59,24.48,16.37,16.440000000000005
44,48,84,78,9,22.85,14.74,15.640000000000004
75,26,30,91,47,17.33,11.34,11.120000000000001
0,44,51,35,52,21.42,14.23,15.280000000000003
14,88,70,47,4,23.7,16.0,17.680000000000007
70,78,38,12,37,19.5,11.48,12.080000000000002
69,65,43,74,37,20.44,11.77,11.2
45,16,53,52,72,19.92,11.72,11.760000000000002
82,68,47,59,18,20.4,10.91,11.680000000000001
20,76,48,72,61,20.33,12.29,13.280000000000001
25,17,77,11,44,20.61,12.74,14.520000000000001
84,0,48,13,41,24.49,15.36,16.800000000000004
72,78,69,18,41,23.89,12.47,13.360000000000003
80,72,48,54,55,17.85,9.72,10.120000000000001
28,63,37,61,90,20.56,12.38,12.0
48,49,20,76,76,18.16,9.46,12.760000000000003
33,94,38,63,32,19.52,10.75,11.8
53,2,40,39,62,19.07,11.24,11.719999999999999
36,18,61,3,15,25.93,18.85,20.440000000000005
84,79,56,31,37,18.16,10.02,10.2
5,17,50,1,61,22.43,12.68,13.080000000000002
68,71,35,31,60,16.82,9.75,9.68
4,31,62,34,19,24.37,16.28,17.080000000000005
92,36,37,63,77,17.06,10.51,11.120000000000001
60,66,82,77,95,16.36,9.8,10.280000000000001
15,2,97,16,38,21.48,11.69,12.8
36,68,90,43,78,17.78,10.04,10.68
37,93,67,3,59,22.96,15.65,17.16
44,46,87,95,75,20.31,12.41,12.280000000000001
16,4,0,32,70,26.15,17.87,19.240000000000006
58,87,13,87,69,15.17,9.81,11.96
24,1,54,99,54,15.86,7.89,9.92
76,73,88,90,80,17.28,10.2,10.56
83,61,49,60,50,17.98,9.98,10.440000000000001
87,92,25,37,59,16.36,9.1,9.88
97,8,38,0,88,24.19,16.8,17.320000000000004
