n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
121,303,278,66,189,46.19,11.62,10.8
468,309,242,320,297,55.14,11.44,11.120000000000001
33,310,6,465,428,86.18,25.27,26.080000000000005
240,132,282,119,98,62.58,15.61,18.55999999999999
367,240,276,428,281,63.17,13.26,13.919999999999993
243,203,327,440,77,57.4,14.87,15.720000000000006
118,325,77,444,474,60.02,13.69,13.760000000000002
267,199,379,7,343,82.95,22.24,23.560000000000002
397,32,81,388,490,71.08,13.6,14.56
302,21,154,399,15,66.67,17.19,18.119999999999997
421,443,137,242,304,59.66,12.35,12.600000000000001
368,471,449,198,365,55.53,13.27,13.08
403,471,218,202,372,60.59,12.69,12.88
410,295,227,493,479,56.78,13.16,13.280000000000003
68,449,187,49,18,82.47,25.51,25.639999999999997
69,253,111,132,494,67.76,17.78,18.439999999999994
344,223,398,320,437,59.23,12.64,12.840000000000003
154,215,259,426,197,59.53,13.71,13.120000000000003
293,179,273,299,208,52.57,10.7,11.040000000000001
299,118,462,172,349,49.16,9.45,9.76
468,475,14,438,143,66.13,16.66,16.800000000000004
310,343,356,83,357,52.71,12.28,12.600000000000001
440,167,493,277,463,58.51,12.79,13.600000000000001
292,291,53,365,335,58.12,13.14,13.08
108,324,425,293,136,52.68,14.34,13.679999999999998
145,63,32,246,437,68.19,13.25,14.680000000000003
327,247,45,176,409,65.62,13.49,13.400000000000002
34,210,459,77,10,73.73,24.02,23.799999999999997
150,218,393,212,446,50.15,12.65,11.760000000000002
60,22,309,314,389,61.92,14.84,14.840000000000003
23,193,367,300,169,71.45,18.11,17.6
282,451,472,142,258,57.13,15.52,14.519999999999992
120,18,158,3,39,98.14,44.99,48.28
55,307,274,16,485,61.86,14.69,14.200000000000001
101,497,208,149,312,40.98,9.77,10.280000000000001
134,79,353,21,444,67.74,19.24,20.12
173,160,184,490,70,51.98,12.11,12.000000000000004
459,441,193,192,235,54.5,14.06,14.799999999999999
445,266,197,329,443,61.82,14.68,14.919999999999998
304,348,286,52,317,64.79,14.88,16.759999999999998
498,481,415,259,138,58.56,12.72,11.840000000000002
220,324,368,366,121,59.01,11.53,11.920000000000002
479,154,223,132,266,62.4,14.65,14.36
155,280,173,5,403,75.33,19.31,20.36
212,296,161,10,192,87.87,20.61,22.759999999999998
315,301,323,68,30,71.72,16.64,16.72
324,321,170,238,180,58.95,12.28,13.080000000000002
347,469,180,311,361,49.05,11.25,11.8
142,377,250,11,301,68.21,16.28,17.72
31,488,346,10,493,72.3,18.42,18.96
189,128,321,233,152,58.74,11.95,12.120000000000001
303,307,163,90,186,55.28,13.27,12.64
94,160,388,189,432,49.34,12.44,11.96
304,135,153,403,193,54.24,12.76,12.6
53,395,416,13,497,73.04,17.14,18.000000000000004
291,350,376,67,158,52.48,11.41,12.520000000000001
256,113,334,411,137,56.08,13.38,13.680000000000003
122,167,95,347,222,66.05,13.92,13.200000000000003
332,357,49,52,307,72.13,16.1,16.119999999999997
164,485,170,345,426,57.34,11.66,13.120000000000003
114,224,414,438,491,45.74,10.81,10.600000000000001
86,40,172,379,332,52.55,11.0,10.840000000000002
111,453,291,230,138,55.82,13.24,14.599999999999993
115,402,61,17,271,69.28,15.44,16.24
490,97,161,413,428,55.75,11.21,11.32
429,294,93,442,142,62.67,13.77,14.52
174,413,423,328,43,60.37,13.0,12.96
412,317,176,301,66,66.03,13.25,13.599999999999998
215,149,265,406,435,48.09,11.18,10.96
138,237,177,324,213,61.01,14.24,14.039999999999997
148,214,290,209,18,84.39,25.64,27.999999999999993
471,211,79,102,2,73.17,18.3,18.999999999999993
244,482,426,450,318,66.79,14.53,14.999999999999995
261,222,286,486,474,52.81,11.23,11.040000000000001
367,113,16,381,233,63.63,19.04,18.479999999999997
428,385,339,382,265,49.15,9.88,9.88
493,147,278,174,455,43.95,10.62,10.200000000000001
116,441,34,439,301,57.12,13.98,13.000000000000002
497,146,61,414,125,65.7,12.92,13.560000000000002
23,17,462,411,355,66.96,16.96,18.480000000000004
262,473,101,459,452,53.53,11.59,11.680000000000001
460,220,295,25,6,90.47,27.18,27.60000000000001
246,381,61,87,257,74.21,14.79,15.200000000000003
153,122,339,10,268,73.58,18.56,19.799999999999997
274,211,27,480,467,60.78,13.89,14.480000000000002
313,58,174,64,129,70.16,15.28,16.119999999999997
497,441,276,244,415,36.45,9.2,9.0
400,31,180,113,101,56.82,13.34,13.800000000000002
62,273,454,418,61,76.3,15.45,16.319999999999993
87,122,405,140,471,62.02,14.86,14.639999999999999
455,412,65,421,471,52.06,10.2,10.320000000000002
3,249,321,292,441,89.26,35.92,37.0
204,25,387,138,127,65.89,14.58,14.160000000000004
137,316,269,266,216,49.17,11.86,13.919999999999998
26,242,165,397,419,73.24,14.34,14.840000000000002
0,438,28,396,64,87.0,27.58,28.48
23,63,25,35,247,78.6,20.9,21.640000000000008
499,16,437,364,44,68.98,17.49,18.0
263,257,250,161,80,62.27,16.12,15.079999999999998
161,36,179,197,331,73.56,15.62,16.160000000000004
