n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
10,11191.2400,401,344,46,659,777,684,366,293,507,597
