n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,11130.7900,777,684,149,46,366,401,659,597,758,344
10,11130.7900,777,684,149,46,366,401,659,597,758,344
10,11130.7900,777,684,149,46,366,401,659,597,758,344
10,11130.7900,777,684,149,46,366,401,659,597,758,344
10,11130.7900,777,684,149,46,366,401,659,597,758,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11123.8300,293,777,684,46,366,218,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11081.5000,777,684,149,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
10,11059.9900,758,777,684,46,366,525,401,659,597,344
