n_nodes,influence,n0,n1,n2,n3,n4
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
5,5687.3300,659,366,394,430,155
