n_nodes,influence,n0,n1,n2,n3,n4
5,780.7500,77,4,6,7,8
5,767.0000,51,4,6,7,8
5,760.2500,71,4,6,8,7
5,760.2500,71,4,6,8,7
5,760.2500,71,4,6,8,7
5,752.5000,294,4,6,8,7
5,752.5000,294,4,6,8,7
5,752.5000,294,4,6,8,7
5,752.5000,294,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,7,8
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.2500,658,4,6,8,7
5,750.0000,106,4,6,7,8
5,749.5000,719,4,6,8,7
5,749.5000,719,4,6,7,8
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,7,8
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,7,8
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,7,8
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
5,746.0000,259,4,6,8,7
