n_nodes,influence,n0,n1,n2,n3,n4
5,492.5000,13,14,22,16,63
5,478.2500,13,103,14,16,63
5,478.2500,13,103,14,16,63
5,478.2500,103,13,14,16,63
5,478.2500,103,13,14,16,63
5,471.7500,13,103,14,22,63
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,471.2500,13,14,22,16,177
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
5,470.2500,13,14,22,68,63
