n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,634.33,28.0,28.28
93,86,369,855,173,620.47,45.53,45.71999999999996
753,828,685,874,315,609.62,25.49,26.120000000000008
257,620,217,621,36,633.08,50.89,54.11999999999999
595,697,162,441,653,630.9,24.99,26.040000000000003
402,822,740,880,521,632.16,16.7,17.16
972,380,557,958,455,635.17,25.65,28.36
514,274,922,36,891,635.72,56.88,58.75999999999997
28,372,476,954,326,634.36,59.38,71.95999999999994
929,389,433,913,905,620.64,25.06,24.600000000000005
538,168,573,181,241,632.88,54.46,61.95999999999994
236,24,180,332,177,637.28,75.79,73.15999999999997
139,522,522,368,526,637.35,23.69,31.880000000000006
690,573,186,915,456,611.37,22.91,24.200000000000003
815,424,752,537,928,618.83,27.0,27.559999999999995
930,781,372,808,607,625.86,28.51,31.40000000000001
362,370,879,984,456,628.0,24.96,25.96
165,977,772,409,732,630.74,26.63,26.28
756,472,670,543,255,636.97,38.5,39.71999999999997
501,285,947,510,512,627.36,29.93,30.600000000000005
527,851,815,362,677,636.02,24.92,25.720000000000002
904,465,921,924,472,600.39,16.25,16.68
359,581,743,942,570,624.78,40.26,41.31999999999997
741,467,498,674,227,608.5,27.08,25.880000000000003
963,332,834,716,855,630.5,24.7,25.640000000000008
170,897,929,631,274,630.73,31.0,31.240000000000006
791,933,491,316,310,610.09,20.93,20.440000000000005
980,818,723,851,516,627.98,23.25,20.840000000000003
575,530,519,667,630,630.89,41.69,42.039999999999964
602,416,319,748,212,634.08,53.43,56.91999999999999
500,524,375,956,700,628.89,40.87,44.919999999999966
638,903,77,803,840,629.99,40.42,41.800000000000004
349,743,8,929,834,635.14,48.22,49.08000000000001
195,762,108,60,588,633.19,33.78,34.519999999999996
668,50,279,605,232,625.47,42.65,44.119999999999976
698,896,937,108,772,628.65,31.06,33.88
534,139,874,272,250,620.41,20.4,21.32
844,215,966,901,61,636.06,43.88,44.040000000000006
433,919,734,777,32,628.19,36.88,39.56
58,371,368,176,255,633.83,52.24,51.47999999999997
688,24,84,117,977,633.61,72.64,74.99999999999999
69,25,41,746,940,633.17,72.16,76.59999999999997
21,382,261,130,832,629.94,40.41,39.55999999999999
958,160,752,188,535,630.45,28.0,27.96
708,1,394,603,44,635.69,63.91,74.67999999999995
813,253,155,994,37,636.1,36.78,41.240000000000016
4,352,960,630,642,632.66,91.53,97.16
760,765,115,292,345,629.58,31.62,30.440000000000005
500,31,315,459,564,634.57,32.91,35.480000000000004
784,619,757,46,923,632.93,33.94,35.56
270,773,411,883,636,631.59,30.57,31.240000000000002
722,157,484,981,230,641.07,42.18,44.27999999999997
95,676,703,323,858,623.92,41.3,48.67999999999998
104,24,458,807,895,636.0,56.61,61.80000000000001
970,130,530,598,799,627.63,42.62,40.91999999999997
402,498,527,335,147,633.24,30.53,31.640000000000008
895,982,349,265,268,629.77,35.36,35.88000000000001
620,993,429,668,18,637.0,61.26,67.39999999999998
716,571,982,143,686,629.7,26.29,27.080000000000005
58,259,34,134,165,633.84,68.37,79.71999999999994
174,98,464,650,237,635.18,47.8,47.639999999999965
520,938,725,956,32,636.78,50.79,55.63999999999997
252,238,731,455,75,631.43,34.03,36.040000000000006
256,82,605,233,639,629.34,38.51,43.8
810,819,638,726,368,636.44,31.16,33.32000000000001
262,700,433,285,538,621.06,43.81,45.479999999999976
768,4,154,36,393,633.14,106.56,108.91999999999999
418,164,113,524,741,636.06,44.86,50.35999999999997
89,246,104,102,20,632.96,78.47,95.7999999999999
186,768,237,107,222,637.79,36.86,35.80000000000001
25,533,685,475,464,630.76,32.55,35.24
317,548,657,389,217,635.49,42.41,44.919999999999966
701,928,778,986,215,629.52,35.18,36.68000000000001
746,825,444,435,523,624.21,27.65,28.519999999999996
21,595,605,52,902,632.27,44.11,45.72
428,951,537,595,185,630.36,30.61,32.599999999999994
942,96,679,821,491,631.17,35.11,37.15999999999996
374,19,531,983,943,633.21,43.19,45.480000000000004
121,625,375,296,706,633.79,25.67,26.279999999999998
954,381,315,19,895,629.85,53.87,60.67999999999999
701,422,103,107,313,623.54,43.73,47.39999999999997
203,860,793,688,845,629.53,50.12,53.31999999999997
16,831,462,61,420,636.99,49.09,53.480000000000004
652,497,474,213,910,637.8,23.02,22.599999999999998
602,628,75,5,291,634.46,71.33,68.67999999999999
24,381,313,957,740,633.6,68.93,71.55999999999996
78,224,773,502,196,630.29,30.1,30.680000000000003
118,585,382,401,733,619.21,26.13,26.76
474,143,771,353,404,636.03,47.82,46.119999999999976
908,124,260,124,125,632.48,49.21,63.31999999999998
82,631,870,342,656,618.05,32.34,31.159999999999997
400,982,217,709,107,634.22,30.92,30.68
25,633,674,481,795,634.32,37.44,36.92
44,740,722,509,297,636.97,59.51,57.79999999999997
366,982,468,144,817,625.15,35.81,36.519999999999996
383,275,495,538,886,627.73,41.88,51.23999999999994
489,736,977,745,823,616.43,44.87,44.03999999999998
429,954,503,856,696,598.39,35.1,35.39999999999997
303,404,237,160,500,630.82,43.7,44.919999999999966
610,265,561,437,712,611.61,29.53,29.16000000000001
