n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
432,197,388,455,215,58.44,12.36,12.280000000000001
20,132,494,261,248,71.17,18.12,19.279999999999998
207,470,401,424,155,41.36,9.95,10.440000000000001
495,244,183,298,456,49.94,13.1,13.359999999999996
464,111,258,71,144,67.15,15.46,15.439999999999996
71,386,48,316,409,70.76,14.95,14.8
128,465,272,361,414,48.15,11.71,11.64
308,461,75,158,50,60.34,12.52,12.720000000000002
373,37,460,435,350,50.64,10.76,10.520000000000001
169,241,286,51,181,62.78,13.31,14.800000000000002
222,161,312,327,467,50.79,10.91,10.96
104,494,282,244,226,67.82,13.07,13.159999999999995
443,266,133,31,412,57.73,14.88,15.2
470,280,468,7,47,77.2,22.54,23.159999999999997
368,430,204,363,422,44.64,10.55,10.0
401,342,320,0,313,85.21,25.66,26.0
252,423,444,170,124,52.93,12.52,12.840000000000003
373,166,360,445,32,63.68,14.79,15.919999999999998
97,469,290,113,122,46.26,12.93,13.240000000000002
411,495,72,411,278,44.67,10.71,12.639999999999997
229,46,41,163,448,68.7,19.08,18.28
260,477,250,55,154,48.99,13.13,12.44
282,149,361,63,280,65.75,14.22,14.039999999999997
170,417,472,276,104,45.32,11.3,11.16
493,409,308,280,300,50.51,10.41,10.280000000000001
147,227,46,305,408,55.04,13.71,15.04
197,162,294,123,148,45.64,12.72,12.720000000000002
94,96,420,95,16,79.59,18.96,19.68
313,336,133,243,35,65.72,15.69,15.559999999999999
45,347,387,66,448,63.61,13.21,12.160000000000002
76,472,19,431,41,66.7,22.85,21.079999999999995
459,358,472,424,276,43.9,10.37,10.24
349,200,428,361,268,49.31,10.65,11.040000000000001
141,267,415,120,434,53.46,13.57,12.480000000000002
110,458,347,301,422,39.2,10.84,10.64
486,214,296,140,230,49.18,14.82,14.239999999999998
252,338,328,358,469,54.44,11.84,11.32
406,182,42,166,313,43.96,11.57,11.760000000000002
59,249,300,322,171,52.81,12.55,12.24
432,97,124,8,374,83.77,19.4,19.320000000000004
138,59,361,112,190,65.41,12.48,12.400000000000002
406,87,170,218,417,54.18,11.68,12.360000000000003
31,51,400,74,437,69.92,18.42,17.52
357,112,23,418,293,69.92,17.21,17.2
324,465,479,273,308,50.21,12.76,11.72
348,37,13,63,325,66.71,18.37,18.040000000000003
96,310,425,294,61,61.32,16.01,16.439999999999994
200,46,189,426,59,64.44,13.82,13.800000000000002
18,310,11,99,492,82.38,26.26,27.279999999999994
496,94,367,63,245,69.11,15.74,14.519999999999998
107,372,409,31,479,68.2,13.83,13.440000000000001
347,11,278,217,317,69.12,18.73,19.959999999999997
51,427,133,35,113,68.4,16.73,17.04
36,331,154,179,223,63.08,16.39,17.240000000000006
92,31,257,239,20,79.61,17.74,18.32
305,51,358,200,102,63.58,14.13,15.639999999999997
133,183,463,374,240,70.54,17.23,19.519999999999992
429,461,470,291,86,31.61,9.23,9.120000000000001
357,344,104,494,392,49.68,11.02,11.120000000000001
29,403,346,81,432,63.04,15.14,15.040000000000003
82,175,271,128,60,72.25,16.04,15.96
305,471,226,340,89,54.39,12.5,12.079999999999997
6,241,348,209,460,83.92,26.32,25.880000000000006
291,447,260,469,159,55.05,12.84,12.56
332,182,198,428,336,41.82,11.09,11.36
128,78,287,353,6,92.74,24.85,25.480000000000008
234,379,40,171,378,51.69,11.62,11.920000000000002
23,278,143,69,122,65.46,15.8,16.840000000000003
390,488,246,180,312,49.64,10.22,10.24
147,344,183,302,484,63.63,14.26,14.999999999999998
456,324,437,317,67,72.56,15.13,14.44
366,158,198,383,212,57.52,14.21,13.920000000000002
424,333,41,0,304,82.52,28.36,29.679999999999996
98,357,171,81,122,58.35,12.62,12.28
114,326,229,193,363,60.1,15.1,14.999999999999996
448,344,290,447,212,61.26,13.42,14.040000000000003
16,205,446,359,290,60.96,15.14,15.040000000000003
214,395,339,363,23,63.95,17.72,18.240000000000002
84,228,32,132,359,83.46,18.62,19.520000000000003
80,228,270,453,249,65.11,14.47,14.639999999999999
464,287,309,386,0,85.03,24.38,25.639999999999997
452,19,253,166,159,70.93,18.23,18.200000000000003
428,239,25,414,421,57.71,12.57,13.480000000000004
448,498,415,212,96,68.76,15.3,15.279999999999998
280,493,324,42,428,45.44,9.7,10.32
371,66,7,205,486,75.16,23.25,21.92
347,213,161,1,109,55.85,13.08,13.279999999999998
7,367,386,1,421,73.37,24.52,24.679999999999993
345,270,313,50,97,58.26,14.38,13.960000000000003
60,311,332,101,447,56.44,12.39,13.120000000000001
154,143,352,93,51,61.67,15.8,15.439999999999998
243,437,472,203,321,47.29,10.56,11.520000000000001
41,11,140,467,231,83.42,21.03,22.119999999999994
409,405,59,441,131,63.93,16.36,15.799999999999994
68,334,266,418,333,65.15,13.02,13.079999999999997
330,177,58,446,79,65.57,17.51,18.239999999999995
142,435,9,21,20,85.21,30.83,31.84
105,348,132,285,161,63.79,14.04,13.719999999999999
484,187,480,290,465,57.35,11.86,11.64
434,21,433,383,492,66.39,16.39,14.959999999999997
