n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
318,130,379,183,407,56.1,14.84,15.599999999999993
353,482,430,378,333,56.02,14.99,13.999999999999998
472,271,14,430,238,65.42,18.13,17.880000000000003
397,482,127,332,26,77.79,18.06,16.84
461,80,57,190,240,59.16,15.13,15.599999999999998
444,126,194,278,52,63.45,15.62,15.639999999999999
293,127,6,374,110,83.39,20.89,21.60000000000001
208,143,93,469,444,44.7,14.41,14.079999999999998
392,199,81,390,408,51.39,11.38,13.639999999999997
36,71,316,316,227,68.19,14.52,17.400000000000002
64,67,0,497,446,82.85,26.83,26.799999999999997
2,107,396,110,491,64.83,14.61,15.559999999999997
84,446,85,148,160,58.29,14.45,15.160000000000005
492,101,276,448,347,52.6,10.83,11.439999999999998
320,104,93,481,495,62.21,14.94,13.999999999999998
353,100,494,494,457,57.25,11.79,13.359999999999996
196,152,11,184,212,77.1,19.05,20.0
84,479,74,135,33,80.99,22.81,24.2
169,154,418,308,300,56.99,13.16,13.479999999999999
1,305,347,362,173,55.31,10.61,10.84
33,158,181,419,156,60.8,16.49,16.76
246,356,161,94,246,44.35,9.72,12.000000000000002
241,360,90,29,131,66.83,16.14,16.119999999999997
499,480,11,486,383,59.41,15.87,15.559999999999999
183,432,206,9,281,86.05,25.09,25.879999999999995
403,214,187,192,296,76.45,17.43,17.919999999999995
430,4,231,23,362,85.48,26.8,27.000000000000004
92,319,489,488,100,48.94,11.95,11.56
60,386,125,475,419,58.67,12.45,13.120000000000001
482,236,176,262,181,62.66,13.74,14.76
457,268,128,397,236,61.97,16.63,15.52
55,301,383,399,408,67.6,14.52,14.959999999999997
188,440,151,18,221,70.99,18.2,20.88
484,46,106,174,262,72.87,15.43,15.480000000000004
312,185,470,75,174,51.09,11.03,11.28
141,473,359,279,47,66.44,16.99,17.599999999999998
159,351,162,156,90,55.5,12.2,12.240000000000002
408,40,320,76,369,67.62,15.07,15.279999999999998
352,158,247,82,368,56.36,12.34,13.000000000000004
24,41,307,273,472,67.74,16.5,17.4
207,16,121,379,304,56.29,13.95,13.8
176,423,128,233,333,41.02,10.89,10.92
215,74,28,469,326,79.07,21.81,23.39999999999999
16,410,252,171,429,68.5,13.45,13.800000000000002
106,66,374,288,486,43.88,10.13,10.520000000000001
67,322,459,403,211,52.44,11.48,12.120000000000001
54,86,222,190,76,66.33,13.38,13.4
30,432,215,150,72,72.28,19.09,18.36
232,472,317,436,86,40.43,12.92,12.679999999999996
499,267,232,491,249,46.34,10.95,11.040000000000001
352,373,162,245,140,47.5,10.36,10.72
149,240,206,461,75,56.15,12.78,13.439999999999998
57,193,420,272,491,57.25,12.54,12.520000000000001
91,321,479,255,444,58.79,12.12,12.560000000000002
173,92,45,251,139,64.79,13.33,13.840000000000003
263,400,280,444,257,68.7,12.78,13.999999999999998
184,32,402,407,396,65.09,13.68,13.640000000000002
182,355,300,339,17,62.22,18.08,15.719999999999999
388,156,186,286,360,61.92,11.63,12.600000000000001
342,143,427,248,135,53.32,12.53,12.480000000000002
394,353,366,150,489,48.65,10.87,11.520000000000001
484,174,332,91,297,55.74,11.89,11.68
436,5,242,280,396,67.49,18.3,17.719999999999995
128,166,343,140,237,60.35,13.33,13.560000000000002
147,418,256,331,344,61.39,13.82,14.439999999999998
408,182,178,140,329,66.53,14.31,15.079999999999998
176,377,480,424,209,56.34,11.72,12.999999999999996
179,472,431,88,445,78.47,17.61,18.759999999999998
443,352,230,499,186,63.57,11.91,12.240000000000002
489,171,265,72,271,62.67,14.45,14.559999999999999
85,101,428,185,479,49.1,11.64,11.840000000000002
437,244,144,354,40,59.72,11.72,12.160000000000002
368,343,373,213,87,51.36,11.97,12.440000000000001
315,399,479,297,264,57.11,10.5,11.480000000000002
340,479,215,154,319,63.45,13.33,13.48
283,396,443,326,138,51.44,14.88,14.039999999999997
368,14,100,81,300,81.12,20.13,19.800000000000004
225,319,332,92,112,56.5,11.58,12.240000000000002
388,351,92,323,367,59.38,14.08,14.959999999999994
21,241,115,84,27,79.94,22.11,22.040000000000006
456,68,56,162,495,59.79,12.76,12.24
92,247,99,280,18,72.52,19.12,20.24
212,238,179,194,339,54.15,14.03,14.400000000000002
313,36,302,104,121,66.21,16.51,16.8
367,462,191,0,179,77.2,25.42,27.919999999999995
207,487,142,438,209,55.43,13.07,12.639999999999997
443,58,352,425,280,66.73,15.92,16.639999999999993
191,493,18,281,314,64.01,18.38,18.679999999999996
154,48,151,279,262,60.31,15.74,15.839999999999996
173,486,297,150,490,37.47,10.31,10.36
180,419,66,214,209,62.64,15.44,17.919999999999995
416,288,328,275,189,52.2,11.59,11.240000000000002
239,72,80,305,195,58.35,15.67,15.120000000000001
288,244,490,101,495,37.61,10.28,9.96
68,311,46,179,420,73.08,15.34,16.160000000000004
457,338,0,195,55,94.11,27.57,28.759999999999994
166,289,469,314,276,49.56,9.84,10.200000000000001
72,166,322,448,456,54.9,11.0,12.759999999999998
288,192,219,221,115,66.34,14.17,14.2
252,149,245,497,362,42.53,10.14,9.920000000000002
