n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,876.46,63.98,66.92
190,887,692,6,346,875.85,146.76,161.83999999999995
514,474,919,619,82,879.01,87.68,91.16000000000007
342,567,958,631,716,875.08,47.13,49.040000000000006
41,745,388,173,720,875.25,87.7,98.84000000000005
968,462,974,742,432,877.02,50.7,52.4
160,172,243,52,113,875.04,90.53,94.63999999999999
135,518,892,946,604,874.84,88.41,95.84000000000006
64,792,704,392,808,879.13,59.25,60.440000000000005
764,908,104,941,298,875.42,81.28,83.36000000000004
209,690,229,743,812,876.51,79.9,87.08000000000006
431,910,89,791,273,877.26,89.17,109.88000000000012
933,214,406,287,349,876.78,72.98,82.28000000000006
828,44,204,725,907,875.73,123.46,132.32000000000005
5,900,421,56,917,876.39,141.36,160.40000000000015
387,866,503,142,24,875.51,118.79,124.88000000000004
242,434,753,928,871,875.19,50.12,50.95999999999999
114,987,611,3,124,876.4,272.75,324.7999999999999
782,592,202,916,872,877.85,65.58,68.72
207,338,8,913,85,875.63,95.57,110.95999999999997
136,552,939,17,512,875.49,103.6,114.08000000000004
86,586,508,550,943,878.11,83.98,85.76000000000005
202,430,70,407,196,878.05,79.02,83.72
654,783,95,717,593,875.76,63.01,68.0
148,176,962,623,736,878.08,87.97,94.04000000000005
981,42,55,276,568,877.71,56.65,59.83999999999999
699,620,872,152,763,876.65,82.9,82.28000000000006
274,754,589,35,124,877.5,61.22,65.71999999999998
889,722,412,973,927,875.39,41.72,45.56
242,165,625,517,44,877.09,113.6,116.84000000000005
753,374,865,690,534,879.87,33.88,34.99999999999999
604,578,793,704,88,875.87,77.71,79.03999999999999
888,355,112,884,902,876.81,57.83,59.12
598,374,462,215,411,874.08,67.61,68.36
203,969,588,763,18,877.37,132.35,162.2000000000001
388,818,622,336,0,874.22,174.2,190.51999999999998
443,114,218,227,454,876.9,73.05,83.84
276,332,834,90,314,875.56,51.65,53.72
644,291,105,529,802,875.67,47.25,50.35999999999999
56,26,390,799,573,877.79,89.09,105.20000000000002
826,438,509,354,726,875.1,50.28,49.879999999999995
796,254,579,755,67,872.94,106.93,127.64000000000011
435,663,236,98,987,876.58,45.01,45.08
778,410,522,381,978,874.64,72.33,84.92000000000003
880,573,378,142,683,875.8,44.14,43.87999999999998
297,175,709,863,896,875.59,46.24,49.03999999999999
265,30,51,962,998,877.92,87.37,95.84
829,176,269,969,168,874.97,82.57,103.7600000000001
123,621,151,12,49,873.44,160.71,197.24000000000007
62,461,213,805,398,875.49,95.73,108.56000000000006
301,626,15,989,817,875.76,128.19,156.80000000000013
363,291,144,492,575,877.57,81.93,84.68000000000005
284,140,984,88,765,877.75,87.22,90.19999999999999
569,303,712,120,67,875.1,53.79,58.639999999999986
430,462,145,720,575,878.86,38.83,43.39999999999999
782,813,392,602,908,879.05,67.33,73.52000000000005
822,173,679,732,280,876.9,43.84,44.36
790,611,901,623,506,876.51,51.87,52.279999999999994
357,101,945,49,283,875.74,94.72,102.56000000000006
541,131,177,817,644,875.95,97.25,128.36000000000013
840,86,166,798,808,877.26,51.97,53.11999999999998
227,879,13,207,180,877.1,90.51,96.79999999999998
485,467,605,572,558,876.12,40.32,40.519999999999996
397,85,177,561,493,878.51,102.45,116.48000000000005
607,969,268,548,68,877.15,60.36,63.8
963,666,29,594,599,875.83,94.84,110.84000000000007
910,446,557,316,536,878.39,70.9,69.68000000000005
539,550,657,931,815,877.45,51.29,60.55999999999999
67,898,658,587,555,877.58,91.91,120.3200000000001
978,307,65,742,229,875.81,69.0,70.16
737,140,105,102,716,875.44,109.57,115.04000000000005
503,464,61,501,910,877.78,91.56,94.28000000000006
652,744,54,695,617,876.7,60.5,61.87999999999999
29,382,249,899,469,875.49,79.51,83.60000000000002
236,380,842,985,747,877.51,50.53,53.47999999999999
586,639,507,896,248,876.38,47.6,46.15999999999999
36,637,611,86,627,876.75,117.4,134.72000000000006
48,694,419,416,602,877.86,63.38,64.88
70,82,193,34,622,879.2,88.02,89.6
770,185,86,66,30,875.15,82.72,81.80000000000001
363,639,481,560,548,874.85,40.89,42.8
486,26,720,794,77,875.37,85.33,100.88000000000002
341,86,801,329,8,874.68,114.49,138.55999999999997
474,976,459,604,152,874.43,47.56,51.08
999,395,489,852,141,877.34,78.7,83.84000000000002
108,914,357,687,236,878.27,58.24,60.32000000000001
462,798,132,196,991,876.39,68.13,72.56000000000004
226,111,113,53,122,876.86,101.12,104.48000000000006
76,960,660,999,84,876.21,77.38,84.68
381,106,758,24,478,877.39,101.4,125.12
641,534,205,378,895,875.59,48.44,48.2
649,83,241,5,262,876.3,151.21,159.4400000000001
781,530,699,202,15,876.07,121.13,144.68000000000012
449,259,966,625,22,875.58,90.82,97.16000000000001
983,105,531,819,427,875.81,62.91,72.44
59,920,257,486,872,878.41,56.26,58.28
322,619,895,225,654,874.86,57.54,60.08
60,697,281,135,307,877.55,68.12,72.67999999999998
39,819,191,998,361,876.75,90.67,98.12000000000002
805,923,412,953,7,876.71,153.68,170.36000000000007
