n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,14.03,10.17,10.189999999999998
707,965,861,757,667,7.29,6.75,6.580000000000001
944,542,29,860,476,10.71,7.57,7.760000000000002
794,965,255,664,53,13.01,8.33,8.340000000000003
922,160,115,380,480,10.84,7.76,7.770000000000002
889,252,389,556,104,11.7,7.96,7.970000000000002
587,255,13,748,221,20.29,13.05,12.629999999999999
417,286,186,938,888,11.04,7.57,7.880000000000001
784,398,163,780,816,10.26,7.9,7.850000000000002
73,142,632,632,455,11.78,8.05,9.809999999999999
129,135,1,995,892,13.16,9.2,9.090000000000002
5,214,792,220,983,17.83,13.25,12.759999999999998
169,893,170,296,321,12.12,7.69,7.9300000000000015
984,203,552,897,694,7.53,7.26,7.110000000000001
640,209,186,963,991,14.24,9.68,9.23
707,201,989,988,915,10.3,7.74,7.909999999999998
392,305,22,369,424,12.96,8.96,9.070000000000002
169,958,149,270,66,8.75,7.99,7.900000000000002
339,308,837,617,600,11.59,7.87,7.920000000000002
3,610,694,724,346,31.08,22.55,22.159999999999993
67,317,363,838,313,14.93,9.57,10.05
492,713,323,189,492,10.95,7.64,9.779999999999996
483,721,180,58,262,12.59,9.22,9.22
998,961,23,972,767,16.21,9.64,10.21
366,865,413,18,562,15.67,12.74,11.450000000000001
806,428,374,385,592,10.55,7.12,7.240000000000002
861,9,463,47,724,18.46,14.68,14.780000000000001
185,638,978,977,201,9.61,7.42,7.2200000000000015
121,773,251,951,839,9.59,8.33,7.890000000000002
964,473,352,524,363,10.93,8.79,8.620000000000003
914,537,256,794,473,10.58,8.92,8.43
110,603,766,799,816,10.94,7.13,7.020000000000002
376,880,302,37,443,9.88,8.56,8.160000000000002
968,93,213,348,525,11.15,8.83,8.830000000000002
625,371,940,151,348,10.13,8.17,8.140000000000002
282,946,719,558,94,9.27,8.61,8.23
319,702,324,313,181,11.75,8.05,8.680000000000003
817,80,641,152,738,13.37,10.36,10.0
705,316,495,165,737,9.42,7.44,7.420000000000003
49,82,615,546,945,14.3,9.69,9.969999999999999
415,32,243,758,608,17.04,10.14,10.5
352,846,256,466,666,13.15,9.23,8.71
431,149,57,938,653,12.12,9.51,9.3
33,820,505,342,858,13.06,9.69,9.39
212,133,749,577,972,16.56,10.27,9.82
135,645,918,806,423,11.17,7.92,7.830000000000003
109,172,444,381,152,14.66,11.4,10.349999999999998
60,865,430,301,144,9.4,8.44,8.410000000000004
464,944,635,872,173,9.16,7.08,7.120000000000003
999,534,464,983,499,6.95,6.34,6.340000000000001
705,747,325,490,280,9.6,7.32,7.710000000000002
298,481,413,923,150,10.5,7.27,7.370000000000003
115,386,841,544,982,10.58,7.34,7.700000000000003
183,642,959,511,888,12.98,8.92,9.549999999999997
346,184,91,503,278,13.04,9.15,8.65
527,800,561,888,514,12.06,8.22,8.23
369,64,804,814,793,12.59,8.29,8.560000000000002
364,711,601,679,35,11.62,8.03,8.530000000000003
777,313,372,572,721,9.02,7.56,7.240000000000003
684,287,855,497,271,11.0,7.8,7.440000000000002
788,707,733,300,979,9.05,7.56,7.260000000000002
968,348,665,182,594,12.92,8.46,9.14
872,11,485,560,792,15.13,10.49,10.280000000000001
256,333,687,280,474,10.77,7.95,7.810000000000001
295,836,512,662,689,11.88,8.24,8.450000000000003
816,365,356,280,659,10.58,7.54,7.490000000000002
353,755,960,848,418,10.97,9.52,9.419999999999998
358,944,863,176,890,10.04,7.15,7.150000000000002
887,704,460,999,373,9.61,7.23,7.060000000000002
979,342,530,145,542,11.56,8.88,9.059999999999999
170,203,856,370,959,11.59,9.01,8.85
874,488,289,708,80,14.7,9.36,9.379999999999999
736,686,747,426,175,13.55,8.19,8.649999999999999
631,799,958,594,528,9.88,8.08,7.8999999999999995
681,958,430,309,638,9.06,7.49,7.490000000000001
566,793,887,652,277,11.65,8.9,8.46
737,28,200,163,600,18.14,12.41,12.08
451,639,665,185,224,11.51,8.15,8.56
777,702,184,646,735,10.04,7.46,7.670000000000003
42,482,231,169,55,14.73,9.34,9.32
913,136,113,324,991,9.4,7.72,7.610000000000002
185,494,198,561,36,16.14,10.56,10.700000000000005
425,476,359,389,678,11.33,8.79,8.7
626,73,604,209,243,18.3,11.38,11.069999999999997
735,924,382,0,358,23.26,15.01,14.9
415,974,285,876,419,9.0,7.15,7.170000000000002
887,117,705,851,560,8.89,7.4,7.520000000000001
382,987,36,563,628,13.57,9.56,9.530000000000005
308,97,302,558,524,10.56,8.14,8.440000000000001
347,973,594,300,981,10.68,8.1,8.35
360,838,132,429,419,10.68,7.91,8.48
832,577,657,551,378,8.77,6.54,6.700000000000001
478,145,160,610,391,11.43,8.02,8.110000000000001
577,488,980,203,991,9.06,7.11,7.100000000000001
136,623,93,359,840,16.01,8.89,9.34
914,677,0,391,110,21.09,14.86,14.52
333,579,938,629,552,11.15,7.54,7.880000000000002
144,333,644,897,912,9.52,7.62,7.350000000000001
577,384,439,442,231,10.63,7.91,7.530000000000002
505,298,491,995,725,10.27,6.92,6.960000000000002
