n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
8,36,48,4,16,13.6,11.9,12.160000000000002
7,31,48,28,30,14.83,10.92,11.48
41,24,13,6,31,15.44,11.96,12.040000000000001
1,24,27,38,48,11.69,9.3,9.52
49,0,44,28,17,14.52,11.48,13.000000000000002
46,14,37,6,20,14.61,11.48,12.04
1,1,1,41,34,8.56,5.64,8.96
0,24,43,13,27,13.47,11.29,11.24
46,1,33,14,48,14.05,9.97,10.52
28,31,35,14,22,12.89,9.64,9.8
14,43,14,48,29,10.49,7.59,10.400000000000002
18,1,26,35,41,15.32,9.62,10.600000000000001
6,11,40,46,18,16.24,13.03,13.239999999999998
7,47,21,46,45,12.47,9.21,9.88
32,27,32,42,12,12.75,9.01,11.52
19,18,37,31,32,14.01,9.26,9.759999999999998
25,37,2,30,15,13.42,9.33,10.2
47,25,26,42,11,13.51,9.46,10.08
23,35,44,49,43,13.66,10.11,10.360000000000001
47,23,5,28,42,14.77,10.45,11.440000000000001
32,6,49,10,33,14.81,12.17,13.719999999999999
25,23,31,46,1,13.51,9.08,9.48
30,2,19,45,39,13.66,10.65,10.680000000000001
37,37,25,41,10,11.13,8.24,9.799999999999999
10,32,14,0,49,16.99,13.68,15.720000000000002
12,34,35,14,25,13.86,10.47,10.400000000000002
32,22,36,22,29,10.12,7.37,10.36
17,42,35,38,46,13.87,9.33,10.040000000000003
0,24,47,32,8,15.4,13.03,13.8
33,49,35,13,27,13.69,10.52,11.2
3,30,23,36,35,16.35,13.75,15.160000000000004
12,32,26,31,22,13.47,9.78,10.399999999999999
26,22,0,34,34,14.42,11.26,13.800000000000004
39,39,21,29,38,12.78,8.25,10.16
1,14,40,11,35,13.05,9.47,9.440000000000001
37,11,5,35,16,15.73,10.3,11.120000000000001
2,43,4,5,1,15.91,13.11,14.520000000000003
28,0,48,48,17,13.65,10.59,13.600000000000001
15,17,7,39,11,13.59,9.94,11.160000000000002
22,18,4,10,10,14.12,11.59,15.56
16,33,10,42,17,13.5,10.51,11.840000000000002
41,45,18,29,44,12.83,10.35,11.12
20,31,30,7,1,14.21,10.92,11.520000000000001
19,24,21,26,12,12.19,9.58,9.44
16,6,16,46,32,11.61,9.02,10.999999999999998
13,38,27,1,14,13.66,11.08,11.200000000000001
1,25,9,2,46,12.98,9.82,10.68
10,28,45,32,43,14.36,11.26,12.000000000000002
27,34,14,40,44,13.14,10.11,10.48
33,28,14,33,41,12.68,8.59,12.000000000000002
1,25,43,36,20,13.17,9.62,10.280000000000001
42,40,27,3,47,16.92,13.12,14.600000000000003
19,8,13,3,19,15.81,12.55,16.320000000000004
4,4,19,19,47,12.95,9.68,18.520000000000003
10,26,36,16,8,14.53,12.0,12.639999999999999
0,35,2,37,13,14.83,11.85,12.480000000000002
36,29,10,49,45,14.69,11.07,12.040000000000001
39,32,2,24,12,13.78,11.24,11.72
22,6,13,36,43,13.82,10.66,11.599999999999998
27,37,12,31,6,13.9,11.59,11.399999999999999
42,24,18,32,31,11.53,9.72,10.0
1,20,39,25,18,14.9,11.34,11.600000000000001
1,10,12,20,36,15.35,12.37,13.360000000000001
8,21,27,13,17,15.9,11.69,12.32
43,6,24,35,22,15.18,10.39,11.079999999999998
43,34,31,49,34,9.53,7.12,9.879999999999999
15,4,46,2,5,16.54,13.01,15.080000000000004
8,10,10,34,13,14.59,10.22,14.56
17,48,21,38,32,14.47,10.09,10.48
16,23,21,21,7,12.47,8.77,10.84
18,15,38,49,45,13.52,9.82,11.24
31,8,37,35,49,15.09,10.16,10.64
6,20,2,26,4,16.73,13.37,14.64
24,9,8,21,7,15.66,12.93,13.920000000000002
39,37,24,4,36,15.47,11.45,12.360000000000003
35,14,36,5,17,14.96,11.36,12.000000000000002
23,18,36,34,7,15.99,12.84,13.360000000000001
29,17,6,2,18,16.36,12.86,14.32
0,39,42,0,5,14.05,11.02,17.000000000000004
26,7,2,12,15,14.97,11.59,12.600000000000001
37,26,10,7,28,14.93,11.99,12.64
10,43,15,10,47,12.04,8.87,12.24
6,27,24,34,18,16.29,11.79,12.759999999999998
35,16,45,30,20,13.35,9.61,9.88
6,13,41,20,2,15.91,12.07,13.92
1,0,18,46,38,15.33,13.39,14.64
20,28,25,20,25,10.16,6.89,12.200000000000003
4,4,20,38,29,13.12,10.68,16.880000000000003
7,16,13,39,49,13.62,10.2,10.44
34,44,30,42,22,16.11,9.43,10.080000000000002
16,11,34,13,19,15.98,11.17,11.360000000000001
12,15,23,5,17,14.89,11.31,13.040000000000001
5,48,28,5,41,12.77,8.93,12.960000000000003
36,41,21,14,24,14.13,9.67,10.040000000000003
19,2,20,11,20,13.13,10.01,13.640000000000002
37,19,15,21,6,15.11,10.85,11.36
34,39,37,38,5,13.88,10.27,11.16
15,14,1,15,25,11.89,7.9,10.240000000000002
4,17,35,4,46,14.21,11.17,18.200000000000003
4,1,40,0,18,17.58,15.04,16.400000000000006
