n_nodes,influence,n0,n1,n2,n3,n4
5,595.0000,5,36,9,22,31
5,595.0000,5,36,9,22,31
5,595.0000,5,36,9,22,31
5,584.0000,5,36,7,22,31
5,573.7500,513,9,7,22,31
5,573.7500,513,9,7,22,31
5,573.7500,513,9,7,22,31
5,573.7500,513,9,7,22,31
5,573.7500,513,9,7,22,31
5,529.2500,513,36,8,31,22
5,529.2500,513,36,8,22,31
5,529.2500,513,36,8,22,31
5,504.7500,513,7,9,22,763
5,485.5000,113,9,36,31,22
5,485.5000,113,36,9,22,31
5,485.5000,113,36,9,22,31
5,480.2500,163,36,7,22,31
5,480.2500,163,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,470.5000,513,36,7,22,31
5,460.2500,513,36,8,233,31
5,458.7500,163,9,36,31,22
5,458.7500,163,36,9,31,22
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,31,22
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,31,22
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,31,22
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,22,31
5,458.7500,163,36,9,31,22
5,458.7500,163,36,9,22,31
5,450.0000,963,36,9,22,31
5,450.0000,963,36,9,22,31
5,448.5000,513,36,9,22,31
5,448.5000,513,9,36,31,22
5,448.5000,513,36,9,22,31
5,448.5000,513,36,9,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,36,9,22,31
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,22,31
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
5,448.5000,513,9,36,31,22
